PopSize: 200 MutationProb: 0,25 CrossoverProb: 0,7 GenCount: 300 Tour: 4; Best; Avg; Worst;
1; 25069,418586731; 28462,7673376465; 31589,3024177551;
2; 24654,9627151489; 27445,7847210121; 31157,8466720581;
3; 23403,1153373718; 26356,4571516132; 30221,9720726013;
4; 22899,8793907166; 25572,7424983025; 29984,6110153198;
5; 22615,5066833496; 24710,9700111198; 28249,3257598877;
6; 22141,2304763794; 24002,1332519341; 27478,2634162903;
7; 21322,1880111694; 23275,1518235874; 25380,7653656006;
8; 21322,1880111694; 23140,806940012; 26687,373260498;
9; 20266,4237632751; 22598,7090903187; 25653,2722854614;
10; 19661,6397018433; 22212,9015823078; 25740,8383827209;
11; 19661,6397018433; 21818,9638080406; 24962,4918746948;
12; 19211,0405197144; 21376,7263775635; 24543,1541671753;
13; 19108,371963501; 20744,3412605095; 23081,3672637939;
14; 18451,7667884827; 20402,1270034409; 23352,9354095459;
15; 18382,0054855347; 19932,2027378845; 23878,5094070435;
16; 17985,7367401123; 19693,1097215462; 22706,7355880737;
17; 17876,9580917358; 19255,5196271706; 21516,2813415527;
18; 17505,2889556885; 18999,4671850777; 21659,4636001587;
19; 17076,1915245056; 18968,0720561218; 21637,6867752075;
20; 17076,1915245056; 18894,8004123783; 22293,5552444458;
21; 16560,1596488953; 18736,0555942822; 22777,3263587952;
22; 16452,9981956482; 18609,1446579742; 22429,7864990234;
23; 16452,9981956482; 18121,7565678787; 20834,5687637329;
24; 15932,3991737366; 17594,1778372765; 20302,3803062439;
25; 15738,1899452209; 17229,4498798943; 19571,0947532654;
26; 15401,8940353394; 16998,8555256653; 19722,0333824158;
27; 15073,785030365; 16847,2673735333; 20093,6628379822;
28; 15073,785030365; 16714,2790980339; 19996,5908432007;
29; 15073,785030365; 16469,7744639015; 19317,5135536194;
30; 14806,8796195984; 16143,3863027477; 18678,5787506104;
31; 14806,8796195984; 15740,2281521225; 18385,0743942261;
32; 14806,8796195984; 15536,4127353764; 18587,9611778259;
33; 14516,7286643982; 15367,758906765; 18120,2857017517;
34; 14516,7286643982; 15349,1090522289; 18521,5080833435;
35; 14469,9405555725; 15240,4474931908; 19322,2270965576;
36; 14088,6576957703; 15042,0882968521; 18687,0850296021;
37; 14088,6576957703; 15000,5499603081; 17351,4219589233;
38; 14078,9931755066; 14866,4981574821; 18823,9319190979;
39; 13822,0922050476; 14788,9874067116; 17491,1456108093;
40; 13591,6183128357; 14761,3571580315; 17170,3058509827;
41; 13591,6183128357; 14662,0822838211; 17000,5199623108;
42; 13591,6183128357; 14563,1354940701; 17545,083278656;
43; 13428,1866645813; 14350,2113062286; 17109,6888389587;
44; 13171,0526161194; 14402,1393626976; 18423,5826377869;
45; 13171,0526161194; 14357,5012159157; 17599,6979103088;
46; 13171,0526161194; 14295,5296666622; 16587,8388710022;
47; 13023,6001014709; 14200,259731245; 16142,9746055603;
48; 13023,6001014709; 13983,537371788; 16753,9190864563;
49; 13023,6001014709; 13757,1875430679; 16672,9937019348;
50; 12714,1478881836; 13733,6775286961; 17379,0996665955;
51; 12572,8330421448; 13804,643138504; 16694,8493385315;
52; 12282,1264152527; 13608,3169135094; 16738,2727775574;
53; 12282,1264152527; 13524,7190030289; 16858,3207397461;
54; 12180,1036949158; 13382,7588833237; 16115,5765113831;
55; 12180,1036949158; 12973,8453989792; 15084,3695335388;
