PopSize: 200 MutationProb: 0,25 CrossoverProb: 0,7 GenCount: 300 Tour: 4; Best; Avg; Worst;
1; 23758,9156799316; 28267,2875325871; 32450,7717666626;
2; 23758,9156799316; 27379,9342058372; 31301,0381469727;
3; 23102,8472213745; 26238,367664938; 30411,2978973389;
4; 23102,8472213745; 25440,337431736; 28838,8352737427;
5; 22780,1823730469; 24558,5378911781; 28018,7333526611;
6; 22092,7005844116; 23841,1296144009; 26403,049331665;
7; 21815,0261383057; 23646,7293362904; 25840,0889854431;
8; 21736,5901107788; 23376,2247761536; 25901,7299232483;
9; 20892,0577735901; 22879,8341755581; 26135,5413513184;
10; 20572,9028549194; 22294,6878269291; 24748,4404258728;
11; 19737,6955490112; 21928,2761177444; 24772,909866333;
12; 19737,6955490112; 21621,4711020088; 24593,6826934814;
13; 19577,3120193481; 21416,729376936; 23857,4247894287;
14; 19013,1663818359; 20764,600848608; 23257,4283981323;
15; 18615,6570014954; 20186,7495963478; 23182,1259613037;
16; 18310,35521698; 19929,5711040783; 22612,9869613647;
17; 18177,2495880127; 19647,6733485127; 22369,621673584;
18; 17873,8555984497; 19405,7378195095; 22360,7846069336;
19; 17854,4276847839; 18925,6256949425; 21312,5462188721;
20; 17344,1439628601; 18828,5662274551; 21718,3059425354;
21; 17318,8905181885; 18627,4075833607; 21434,5369033813;
22; 16798,6314888; 18356,943027153; 21694,9603347778;
23; 16798,6314888; 18333,8780754375; 21062,7031936646;
24; 16443,8082542419; 17972,5033987904; 21312,6391868591;
25; 15846,2011871338; 17969,6787672329; 20482,5671920776;
26; 15846,2011871338; 17620,7372056007; 21354,4854736328;
27; 15846,2011871338; 17400,8410391521; 20443,1512527466;
28; 15298,3058319092; 17026,4377705002; 19474,6594581604;
29; 15298,3058319092; 16682,9309701157; 19457,0444564819;
30; 15298,3058319092; 16353,4814644814; 19525,9916496277;
31; 15174,265914917; 16213,4948770332; 18508,0774459839;
32; 15174,265914917; 16081,5078713799; 17850,9611663818;
33; 15094,7565231323; 16055,1027708721; 19035,4211273193;
34; 14733,1517333984; 15770,4778927994; 17816,4377975464;
35; 14733,1517333984; 15429,3914413643; 17776,896774292;
36; 14392,0444946289; 15509,1616604042; 18480,7840766907;
37; 14253,346862793; 15322,6087628841; 17326,0419158936;
38; 14146,7944488525; 15291,1431897545; 19214,4112701416;
39; 13860,9803161621; 15195,5797782135; 17947,355682373;
40; 13769,4815177917; 15160,3677327156; 18019,4906921387;
41; 13769,4815177917; 15017,7370778942; 18066,7840194702;
42; 13769,4815177917; 15003,9715351486; 18049,1812591553;
43; 13378,5899467468; 14873,8736902618; 18104,1898117065;
44; 13340,503490448; 14553,3796751404; 17653,8615264893;
45; 13340,503490448; 14069,9594261551; 16563,8915863037;
46; 13301,1800956726; 13819,3587881851; 16000,7047386169;
47; 13142,1392173767; 13681,3132406807; 16294,9218711853;
48; 13142,1392173767; 13670,9176909828; 15663,3277168274;
49; 13142,1392173767; 13723,0111967659; 16706,1565208435;
50; 13020,5887107849; 13720,8754512978; 16187,377407074;
51; 12903,7379322052; 13766,8297860527; 16318,1339073181;
52; 12587,0099773407; 13683,6930377769; 15927,00522995;
53; 12587,0099773407; 13812,6882097149; 16591,4067649841;
54; 12457,7092876434; 13721,5381762886; 16958,8263053894;
55; 12457,7092876434; 13707,5519115543; 16245,6595039368;
56; 12446,0011577606; 13606,9739021301; 16480,325876236;
57; 12446,0011577606; 13496,9098776531; 16520,906709671;
58; 12116,0009365082; 13187,2548134422; 15956,3953990936;
59; 12116,0009365082; 12902,4839640999; 15339,6085224152;
60; 11672,6549053192; 12788,0281926346; 15942,5387248993;
61; 11498,7166614532; 12843,8832999897; 16003,5157604218;
62; 11330,946554184; 12655,2346142864; 15350,1365795135;
63; 11330,946554184; 12642,800327816; 15358,4056758881;
64; 11329,8086338043; 12718,4971600056; 15894,0981502533;
65; 11157,9803409576; 12333,7348645115; 15919,5815219879;
66; 11142,953622818; 11964,2134124374; 16010,5941295624;
67; 11142,953622818; 11880,8675069427; 14551,1603450775;
68; 11003,1835803986; 11881,7753969097; 15966,0559139252;
69; 11003,1835803986; 11805,0926978111; 14821,8449039459;
70; 11003,1835803986; 11650,015841341; 14659,7707920074;
71; 10995,8141040802; 11863,2493236828; 14941,7290554047;
72; 10911,0340137482; 11887,6078715038; 15896,3670635223;
73; 10872,4239902496; 11780,863112011; 15445,3776741028;
74; 10825,4055805206; 11864,0486289692; 15699,267370224;
75; 10710,9293231964; 11953,4609802914; 15289,1446914673;
76; 10710,9293231964; 11759,1655551243; 15171,2983379364;
77; 10710,9293231964; 11831,8146573257; 14565,4759540558;
78; 10710,9293231964; 11675,3329153442; 15456,910615921;
79; 10710,9293231964; 11720,6791971397; 14549,3797893524;
80; 10710,9293231964; 11578,5393588543; 14230,502073288;
81; 10710,9293231964; 11512,5674101257; 14164,3800868988;
82; 10690,6054325104; 11501,404523077; 14544,5339603424;
83; 10618,6682529449; 11453,7835076141; 14692,8449382782;
84; 10618,6682529449; 11192,2114567661; 14568,8638248444;
85; 10618,6682529449; 11219,3138126659; 14127,126115799;
86; 10499,0539875031; 11241,603899498; 14700,0403614044;
87; 10499,0539875031; 11028,7189574623; 13632,2657794952;
88; 10494,4416294098; 10959,2363067818; 13779,8878116608;
89; 10494,4416294098; 10999,1840491867; 14147,7199420929;
90; 10406,7929172516; 11054,1745547295; 14539,7118396759;
91; 10396,1245746613; 11084,0846097946; 14375,1001758575;
92; 10389,1263065338; 10932,19650177; 13156,2138977051;
93; 10303,8635044098; 10875,895520525; 13654,3882923126;
94; 10300,8318653107; 10703,145266428; 12361,0740146637;
95; 10300,8318653107; 10723,5635301876; 13001,8194828033;
96; 10284,5125484467; 10774,9380673981; 13665,0618915558;
97; 10280,8674144745; 10766,3630109215; 13209,8563690186;
98; 10216,9350223541; 10820,0515233135; 12835,1515827179;
99; 10216,9350223541; 10831,2823033047; 14297,6267414093;
100; 10168,6494541168; 10693,6016181946; 12732,9720516205;
101; 10168,6494541168; 10824,0667712402; 13159,2981128693;
102; 10121,9838275909; 10780,8978703117; 13909,2426166534;
103; 10121,9838275909; 10619,7391980648; 12899,0866031647;
104; 10046,8156833649; 10542,8428201485; 16432,8065719604;
105; 9970,99423408508; 10341,9427251244; 12671,8647251129;
106; 9970,99423408508; 10466,4766687012; 13021,8943805695;
107; 9970,99423408508; 10488,6569506264; 13036,4682826996;
108; 9611,75756645203; 10543,629072876; 13407,0475177765;
109; 9611,75756645203; 10360,6063492584; 12723,652803421;
110; 9611,75756645203; 10285,8306145191; 13293,3924503326;
111; 9611,75756645203; 10433,2405028534; 13301,7591724396;
112; 9611,75756645203; 10482,8391153431; 14383,2570095062;
113; 9611,75756645203; 10522,2821025658; 13545,2612552643;
114; 9574,52635002136; 10388,6558406544; 13532,465013504;
115; 9574,52635002136; 10095,668876009; 13797,2995967865;
116; 9574,52635002136; 9844,26452278137; 11945,0633525848;
117; 9520,00105857849; 9789,4277806282; 11719,3421459198;
118; 9520,00105857849; 9819,97482435226; 11962,3314571381;
119; 9501,83027458191; 9801,90484649658; 11830,3068065643;
120; 9496,07558250427; 9954,48486888885; 12098,3808841705;
121; 9496,07558250427; 10028,0281765461; 12732,1204662323;
122; 9496,07558250427; 9952,57428937912; 12478,9879894257;
123; 9483,76335716248; 9901,59462738991; 13701,5123653412;
124; 9483,76335716248; 9903,57827350616; 12474,4369029999;
125; 9483,76335716248; 10006,163722086; 12477,3347492218;
126; 9368,6051235199; 10134,0942471027; 14502,1254520416;
127; 9368,6051235199; 10108,4678949928; 12979,0249919891;
128; 9368,12079429626; 10055,0086902618; 12380,6725673676;
129; 9368,12079429626; 10003,4019847679; 12556,8017253876;
130; 9368,12079429626; 10142,5100222397; 12652,6178874969;
131; 9368,12079429626; 10115,8290665817; 13390,1550960541;
132; 9275,87034416199; 10076,4058726406; 12922,3522510529;
133; 9275,87034416199; 10064,8843287659; 13704,397813797;
134; 9230,78004264832; 9884,81637158394; 13262,3043231964;
135; 9118,06533622742; 9728,5654245472; 12607,664024353;
136; 9118,06533622742; 9658,11021503449; 12819,5504283905;
137; 9118,06533622742; 9528,4354433918; 11891,9577770233;
138; 9118,06533622742; 9635,09843693733; 11374,0961112976;
139; 9118,06533622742; 9637,77730134964; 11925,9485683441;
140; 9118,06533622742; 9753,12057678223; 11851,2280635834;
141; 9118,06533622742; 9855,1831218338; 12959,2590274811;
142; 9098,19995689392; 9671,45624424934; 13101,5534534454;
143; 9098,19995689392; 9484,29597302437; 12132,3041152954;
144; 9057,21133995056; 9330,68672555924; 11696,2158946991;
145; 9057,21133995056; 9406,97847444534; 12616,1805953979;
146; 9037,34596061707; 9298,31790113449; 11339,4064369202;
147; 9037,34596061707; 9292,62595831871; 11890,8686733246;
148; 9037,34596061707; 9310,49469155312; 11408,2667675018;
