PopSize: 200 MutationProb: 0,25 CrossoverProb: 0,7 GenCount: 300 Tour: 4; Best; Avg; Worst;
1; 24221,6302642822; 28731,8743654633; 33241,1021957397;
2; 23558,8440208435; 27183,9347416115; 30842,9517440796;
3; 23192,3151664734; 26192,292921505; 30812,5143203735;
4; 22013,3992881775; 25004,7985210609; 28658,8981208801;
5; 21745,978603363; 24055,8998730087; 27623,4032707214;
6; 21417,9934654236; 23384,8964736652; 25946,3153953552;
7; 20890,2724876404; 22803,8825748348; 25646,3099403381;
8; 20890,2724876404; 22397,2932699203; 25888,7626152039;
9; 20354,2692375183; 22073,0939034271; 25529,5128974915;
10; 19908,5664024353; 21851,008044281; 25041,2139091492;
11; 19908,5664024353; 21339,6926145554; 24303,6547737122;
12; 19584,0064201355; 20918,6218397331; 23688,8443717957;
13; 19396,5726661682; 20705,0753874397; 23290,8481750488;
14; 19113,6466636658; 20529,8310912514; 23777,1063652039;
15; 18391,32239151; 20482,0671302032; 23733,689655304;
16; 18391,32239151; 20239,0523130512; 23113,4704017639;
17; 18002,97108078; 19977,2573814964; 24702,1499671936;
18; 17879,7898292542; 19341,3907159233; 21821,0806312561;
19; 17577,610912323; 19024,6226561737; 22345,9447975159;
20; 16902,8235931396; 18827,9905212402; 22140,4167823792;
21; 16902,8235931396; 18647,0906665039; 22333,3174972534;
22; 16369,2044639587; 18297,6160820389; 21562,6880531311;
23; 16151,7623405457; 18144,7372262859; 21721,1417007446;
24; 16151,7623405457; 17976,3632506943; 21693,5417060852;
25; 15339,6473007202; 17645,088074646; 21367,0210456848;
26; 15339,6473007202; 17645,6830205154; 20699,4800834656;
27; 14896,9499511719; 17078,0858556366; 21422,3972740173;
28; 14807,9274673462; 16386,9014515114; 20046,9819068909;
29; 14639,6772766113; 15967,7227468872; 19491,2588691711;
30; 14484,2123718262; 15540,3728348732; 18172,5071792603;
31; 13752,9690284729; 15254,7861491108; 18832,96849823;
32; 13752,9690284729; 14864,2695280647; 17224,2989883423;
33; 13535,0848350525; 14741,1949098778; 17444,5487709045;
34; 13535,0848350525; 14604,7135608578; 17615,4990272522;
35; 13166,4213066101; 14378,6902942753; 17395,243850708;
36; 13166,4213066101; 14034,1086403942; 17639,5598487854;
37; 13166,4213066101; 13819,719644413; 16454,3591804504;
38; 13052,3415794373; 13676,7775313759; 16556,1250648499;
39; 13036,2494621277; 13534,8551943398; 16526,8236122131;
40; 12941,237651825; 13453,0009159279; 16037,2527275085;
41; 12902,202922821; 13573,3206242943; 16471,9463577271;
42; 12844,9193458557; 13414,0158257675; 16373,6100616455;
43; 12651,982257843; 13431,0901496029; 15813,7264823914;
44; 12643,9402961731; 13345,0930894852; 15175,2377243042;
45; 12613,8618507385; 13270,2431178284; 15560,1387748718;
46; 12613,8618507385; 13440,0033449554; 16620,6465263367;
