PopSize: 200 MutationProb: 0,25 CrossoverProb: 0,7 GenCount: 300 Tour: 4; Best; Avg; Worst;
1; 24802,8106918335; 28478,3065108871; 32895,6772460938;
2; 23900,1251068115; 27297,2464000034; 31340,1753959656;
3; 23723,411315918; 26541,466837616; 29530,9620285034;
4; 22762,8882236481; 25798,9704164505; 29516,7318496704;
5; 22531,8608322144; 24831,2275040531; 29490,3654785156;
6; 22033,2147312164; 24060,6149089622; 27376,7953796387;
7; 21068,711151123; 23480,3210436058; 26904,187171936;
8; 20551,355676651; 22618,4558151531; 25619,0673236847;
9; 20207,3059692383; 22382,7067686939; 25777,1080703735;
10; 20207,3059692383; 22116,1742274952; 25350,3604888916;
11; 18756,3461322784; 21926,0968568039; 24586,5534515381;
12; 18756,3461322784; 21649,5159226131; 24831,3999633789;
13; 18265,1870288849; 20952,8266635895; 24876,2896652222;
14; 17707,7529392242; 20422,4866381836; 23964,8151168823;
15; 17707,7529392242; 19641,2316189861; 23955,6209049225;
16; 17360,2542514801; 19146,7921751881; 21515,5860385895;
17; 17307,5272598267; 18759,983393364; 22159,208940506;
18; 15955,9557743073; 18223,7312250805; 21728,0293064117;
19; 15955,9557743073; 17824,7810618591; 21003,2057952881;
20; 15930,3279666901; 17580,7226143837; 20599,8313312531;
21; 15578,8534183502; 17234,4766392136; 20078,5189990997;
22; 15545,2100009918; 17016,0529293156; 20215,0915317535;
23; 15067,8239383698; 16587,4676824093; 19425,6829395294;
24; 15067,8239383698; 16334,0665696526; 19545,7918395996;
25; 14876,2355899811; 16152,556828928; 19069,1713943481;
26; 14798,2538890839; 15964,2027553368; 18819,5571842194;
27; 14798,2538890839; 15932,8657009888; 18728,0013446808;
28; 14704,6378536224; 15793,8218429756; 18604,9744167328;
29; 14704,6378536224; 15584,3619355106; 19066,5826854706;
30; 14490,6963558197; 15420,4784090805; 19853,8790683746;
31; 14304,8746299744; 15293,8586367321; 18019,5088024139;
32; 13662,9649600983; 15228,2480846119; 17855,8224620819;
33; 13662,9649600983; 15160,0117863846; 18346,9330196381;
34; 13662,9649600983; 14979,5090075016; 17836,7632522583;
35; 13533,2136096954; 14963,609801693; 18969,9507846832;
36; 13490,6906032562; 14751,3937890816; 17553,8464050293;
37; 13490,6906032562; 14500,1459767246; 16943,8756732941;
38; 13438,6639041901; 14144,8160634899; 16585,4137554169;
39; 13438,6639041901; 14066,3292950535; 17306,7898044586;
40; 13107,2959651947; 13875,6927584267; 16077,0857124329;
41; 13107,2959651947; 14033,1158630276; 16770,1338577271;
42; 13085,6868648529; 13962,7234226227; 16789,9085178375;
