PopSize: 200 MutationProb: 0,25 CrossoverProb: 0,7 GenCount: 300 Tour: 4; Best; Avg; Worst;
1; 25231,3662948608; 28716,7747369671; 31906,5419006348;
2; 23679,1847076416; 27330,6783942413; 31133,5070266724;
3; 23460,2446155548; 26069,4254424286; 30478,6851272583;
4; 22610,9684085846; 25090,6884247112; 31950,8232879639;
5; 21901,1563434601; 24444,0509118557; 28072,1620941162;
6; 20673,418970108; 24089,7297189331; 27719,4056167603;
7; 20673,418970108; 23775,0107646179; 29393,5914077759;
8; 20307,3022651672; 23246,8873213673; 26837,7975769043;
9; 20036,8395767212; 22205,7417908764; 26036,5995178223;
10; 19406,2466125488; 21692,9928759003; 26668,4077911377;
11; 18268,9920921326; 21057,6007057571; 25090,183807373;
12; 18108,4634513855; 20407,8386767197; 23461,6383094788;
13; 18074,9124221802; 19860,0422381306; 24180,516960144;
14; 17615,2786369324; 19425,2138530922; 22661,9138450623;
15; 17204,2588615417; 19195,4952045918; 23409,5508117676;
16; 16920,0233650208; 18587,6015199471; 21342,333026886;
17; 16920,0233650208; 18458,9859386921; 23110,4451637268;
18; 16449,7619819641; 17966,9621595192; 20778,3574333191;
19; 16449,7619819641; 17833,7725030422; 20355,6601142883;
20; 16312,6296958923; 17711,8572318554; 20367,1270599365;
21; 15872,5399589539; 17425,6758534431; 20162,9429740906;
22; 15590,4798049927; 17203,5637476349; 20294,3975868225;
23; 15590,4798049927; 17101,8470518303; 20543,8801002502;
24; 14828,9143714905; 16856,9697902489; 19778,6772613525;
25; 14828,9143714905; 16563,2347454071; 19030,8730430603;
26; 14828,9143714905; 16461,966009388; 19148,3246040344;
27; 14525,9782791138; 16189,4853482819; 20991,4313354492;
28; 14525,9782791138; 15959,8555100822; 19154,0960578918;
29; 14379,5604515076; 15499,4246772194; 17813,8158531189;
30; 14006,0720977783; 15240,81732481; 17861,4868202209;
31; 13790,4747924805; 14899,2727584457; 17140,8170166016;
32; 13665,6908302307; 14636,9888459778; 17715,8644485474;
33; 13665,6908302307; 14440,1863411427; 16571,2428817749;
34; 13534,1370353699; 14121,9870967293; 16146,0041542053;
35; 13450,0935249329; 13899,2732998657; 15680,2826766968;
36; 13335,3477745056; 13744,0613328362; 15753,0783157349;
37; 13131,5245857239; 13752,212829628; 16285,4183235168;
38; 13131,5245857239; 13766,4595614719; 16236,6998252869;
39; 13131,5245857239; 13815,6765662193; 16056,9550666809;
40; 12921,1645317078; 13894,1503444767; 16132,8638648987;
41; 12921,1645317078; 14067,2538865852; 16808,3787117004;
42; 12428,3978996277; 14203,292688942; 17205,387424469;
43; 12428,3978996277; 13968,5439556313; 17755,933380127;
44; 12353,6811447144; 13820,2672207355; 17172,4962043762;
45; 12353,6811447144; 13886,8082056522; 17245,4955062866;
46; 12353,6811447144; 13761,1884675503; 18084,0556488037;
47; 12306,3094406128; 13096,3136001396; 16261,6572303772;
48; 12193,7991943359; 12725,5722640228; 15899,6531944275;
49; 11991,954460144; 12591,5523933411; 15034,4582939148;
50; 11814,857093811; 12749,010706749; 15619,2716712952;
51; 11814,857093811; 12648,496173954; 15867,6827201843;
52; 11681,4496994019; 12528,9919706345; 14854,7430686951;
53; 11681,4496994019; 12575,2056497765; 15269,6112060547;
54; 11677,2776145935; 12518,6299260902; 15541,9674720764;
55; 11377,1282272339; 12270,515928421; 14292,7831039429;
56; 11243,7208328247; 12044,4312646675; 14523,740940094;
57; 11174,516960144; 11935,5773723984; 15244,1207351685;
58; 11131,4570236206; 11986,8012532616; 15061,3786659241;
59; 10967,6949081421; 11780,3123105621; 14094,8102645874;
60; 10967,6949081421; 11722,056418438; 15088,9503211975;
61; 10967,6949081421; 11703,8536349297; 13978,3205490112;
62; 10967,6949081421; 11823,1213711357; 14900,3859710693;
63; 10816,6559677124; 11633,0460674381; 14998,8742980957;
64; 10767,4572296143; 11589,4280186653; 15967,1139183044;
65; 10767,4572296143; 11373,5512530327; 13531,2112388611;
66; 10767,4572296143; 11466,5873216534; 14813,9997329712;
67; 10734,8645477295; 11454,4549622536; 13735,4526901245;
68; 10536,6813659668; 11338,9072959328; 14333,1825027466;
69; 10536,6813659668; 11392,0428040695; 14095,2790222168;
70; 10536,6813659668; 11177,4848531532; 14123,8392028809;
71; 10391,8484954834; 11163,2089672089; 13277,2378768921;
72; 10391,8484954834; 11220,9595577812; 14329,727355957;
73; 10391,8484954834; 10998,8181669521; 14585,6668319702;
74; 10326,7969970703; 10940,2136589622; 13209,759262085;
75; 10316,5460586548; 10991,5214977646; 14676,5468521118;
76; 10316,5460586548; 10965,5956666756; 13079,7070846558;
77; 10252,3017921448; 11041,6737682438; 13713,7669754028;
78; 10252,3017921448; 10880,0187482452; 15401,0086631775;
79; 10154,2275123596; 10675,6293453693; 13760,5658149719;
80; 10154,2275123596; 10588,5389044476; 13497,0719451904;
81; 10084,5768127441; 10559,3825104523; 14180,8942756653;
82; 10084,5768127441; 10625,226722393; 13216,6442451477;
83; 10050,7745361328; 10562,1336511612; 13191,8430023193;
84; 10050,7745361328; 10578,4013135338; 13446,7627487183;
85; 10050,7745361328; 10584,3534893227; 13159,0017166138;
86; 10007,7911262512; 10794,5040656853; 12710,835483551;
87; 9945,03010940552; 10815,7776314545; 13170,280921936;
88; 9945,03010940552; 10810,8280419254; 14149,7590446472;
89; 9945,03010940552; 10871,6668920326; 14952,395198822;
90; 9945,03010940552; 10854,2742183685; 14070,2203178406;
91; 9910,65859603882; 10842,481288147; 14501,1810264587;
92; 9910,65859603882; 10762,774391346; 13886,6342430115;
93; 9910,65859603882; 10619,289253521; 13121,0890274048;
94; 9910,65859603882; 10609,4570679474; 13909,8939399719;
95; 9884,61408615112; 10580,4471022415; 13191,6294898987;
96; 9622,40063095093; 10383,1840946484; 13177,0364513397;
97; 9622,40063095093; 10283,1818053055; 13698,082359314;
98; 9596,35612106323; 10256,8265869904; 14464,2277259827;
99; 9596,35612106323; 10090,6185250473; 12348,3318061829;
100; 9596,35612106323; 10058,6862145615; 12840,8128700256;
101; 9577,0051651001; 9904,35121164322; 13230,7961082458;
102; 9536,96585845947; 9804,41356388092; 11972,7358970642;
103; 9241,32307815552; 9794,83463005066; 11544,9189872742;
104; 9241,32307815552; 9963,21470861435; 12871,8254623413;
105; 9241,32307815552; 9799,13499660492; 11751,5009422302;
106; 9241,32307815552; 9892,04951543808; 11387,3593482971;
107; 9223,70562362671; 9921,82486059189; 12536,9716377258;
108; 9198,27812194824; 9974,32636949539; 12637,5496406555;
109; 9188,80372428894; 9892,76542111397; 13339,5790710449;
110; 9146,37462997437; 9769,70500435829; 13127,1637802124;
111; 9146,37462997437; 9866,2122171402; 12838,3026485443;
112; 9093,93163299561; 9804,46170463562; 12624,2837219238;
113; 9093,93163299561; 9808,89639252663; 13172,0572967529;
114; 9093,93163299561; 9909,91773805618; 12583,8631134033;
115; 9026,32797241211; 9789,20271464348; 12446,349521637;
116; 8990,55294036865; 9598,90121469498; 11931,6609344482;
117; 8979,33104705811; 9416,43195184708; 12454,3305435181;
118; 8979,33104705811; 9450,20965864182; 12717,6365814209;
119; 8979,33104705811; 9433,94709359169; 11443,5134048462;
120; 8859,48209381104; 9452,86665063858; 12286,964553833;
121; 8859,48209381104; 9309,1395633316; 12149,8184738159;
122; 8859,48209381104; 9432,74999595642; 12520,3574256897;
123; 8859,48209381104; 9305,12657979965; 11167,8583717346;
124; 8859,48209381104; 9263,65510293961; 12468,004486084;
125; 8859,48209381104; 9347,49660066605; 12151,8263511658;
126; 8859,48209381104; 9490,60685681343; 12398,9437713623;
127; 8859,48209381104; 9553,10614772797; 12609,6820831299;
128; 8859,48209381104; 9556,39639673233; 13851,603313446;
129; 8859,48209381104; 9364,73535003662; 12008,4284439087;
130; 8859,48209381104; 9131,23735191345; 11445,8688735962;
131; 8859,48209381104; 9097,87589281082; 11404,8649368286;
132; 8859,48209381104; 9082,25236211777; 11630,39503479;
133; 8793,27643585205; 9045,74117395401; 11293,024848938;
134; 8793,27643585205; 9189,13721414566; 11488,1841812134;
135; 8793,27643585205; 9369,18368841171; 12858,5420379639;
136; 8793,27643585205; 9284,602133255; 12646,2209014893;
137; 8793,27643585205; 9423,69681574822; 12247,9033355713;
138; 8793,27643585205; 9425,91466281891; 11833,6135101318;
139; 8793,27643585205; 9341,16550439835; 12185,7656097412;
140; 8793,27643585205; 9351,50261339188; 13383,8369140625;
141; 8793,27643585205; 9283,09589269638; 12992,4907989502;
142; 8793,27643585205; 9363,65084411621; 12303,6457672119;
143; 8793,27643585205; 9559,69180067062; 12787,9188270569;
144; 8793,27643585205; 9511,82661804199; 13589,833240509;
145; 8793,27643585205; 9151,8639462471; 11795,0817642212;
146; 8793,27643585205; 9010,63208917618; 11187,4457244873;
147; 8730,75195884705; 9002,32254855156; 11212,2670669556;
148; 8730,75195884705; 9039,82652041435; 11277,6548919678;
149; 8710,59069633484; 8982,0718184948; 10606,3222427368;
150; 8687,8600063324; 9031,21426371574; 11257,4936294556;
151; 8687,8600063324; 8951,6721999836; 11384,4485778809;
152; 8687,8600063324; 9074,97036302566; 12196,6486339569;
153; 8669,85376548767; 9150,27335041046; 12037,3043804169;
154; 8669,85376548767; 9129,93116632462; 11612,1658763885;
155; 8669,85376548767; 9193,19315229416; 13163,5457744598;
156; 8669,85376548767; 9373,24771595955; 12802,1659908295;
157; 8669,85376548767; 9317,27057456017; 11818,1759319305;
158; 8669,85376548767; 9028,06751471519; 12039,3304729462;
159; 8669,85376548767; 8879,22101456642; 11134,7301006317;
160; 8637,26108360291; 8893,49988765717; 10940,2515163422;
161; 8637,26108360291; 8864,98260195732; 11536,7408809662;
162; 8637,26108360291; 9035,55727275848; 11423,5355186462;
163; 8637,26108360291; 8983,10130132675; 12178,6790370941;
164; 8637,26108360291; 9070,4297000885; 11833,4725875854;
165; 8637,26108360291; 9242,77048488617; 12272,7919864655;
166; 8637,26108360291; 9318,01097822189; 12444,7141399384;
167; 8637,26108360291; 9374,70532050133; 12830,0978908539;
168; 8637,26108360291; 9126,59637075424; 12331,0967502594;
169; 8637,26108360291; 8955,56397064209; 11146,2953853607;
170; 8632,17444801331; 8950,9902991581; 11732,7678432465;
171; 8583,89211463928; 9137,62035820961; 12646,7632274628;
172; 8583,89211463928; 9112,6100633049; 11910,8712291718;
173; 8583,89211463928; 9039,3796173954; 11873,1695308685;
174; 8583,89211463928; 9210,17623533249; 12642,7966938019;
175; 8583,89211463928; 9287,76378520012; 12127,364068985;
176; 8583,89211463928; 9249,17692094803; 12602,4243907928;
177; 8583,89211463928; 9318,63273397446; 12731,7513408661;
178; 8583,89211463928; 9078,22572832107; 11761,1452541351;
179; 8567,52916908264; 8942,1554272747; 11705,5244312286;
180; 8567,52916908264; 8939,46490412712; 11319,6584033966;
181; 8567,52916908264; 8996,58822367668; 11609,7618503571;
182; 8567,52916908264; 9140,33192183495; 11927,9172992706;
183; 8462,88916969299; 9115,5494346714; 11541,0027561188;
184; 8390,34979438782; 9146,2326363945; 11771,9868335724;
185; 8390,34979438782; 9307,14874325752; 12292,6266040802;
186; 8390,34979438782; 9332,19035504341; 11918,5392627716;
187; 8390,34979438782; 9237,0232847023; 12665,0057315826;
188; 8390,34979438782; 9065,28005173683; 12417,8398838043;
189; 8390,34979438782; 9030,35782672882; 12645,0448169708;
190; 8390,34979438782; 8807,51025820732; 12052,2505130768;
191; 8390,34979438782; 8615,17706726074; 10897,3153514862;
192; 8325,00528144836; 8681,55283578873; 11755,9472560883;
193; 8325,00528144836; 8681,14199793816; 12558,654253006;
194; 8295,27864265442; 8777,79242603302; 10871,9439105988;
195; 8295,27864265442; 8915,84740847588; 12163,8597126007;
196; 8295,27864265442; 8933,94765751839; 11652,4694919586;
197; 8295,27864265442; 8904,22489087105; 12228,3908176422;
198; 8295,27864265442; 8633,41292879105; 10595,1485080719;
199; 8295,27864265442; 8521,30931714058; 10906,6120471954;
200; 8295,27864265442; 8561,08919664383; 11250,6137485504;
201; 8295,27864265442; 8527,38362492561; 10689,4479312897;
202; 8295,27864265442; 8595,22700928688; 10853,24858284;
203; 8295,27864265442; 8504,24846874237; 10605,6116657257;
204; 8295,27864265442; 8505,61610995293; 10392,5729923248;
205; 8295,27864265442; 8512,59469595909; 11128,1927928925;
206; 8295,27864265442; 8588,84145942688; 10663,420381546;
207; 8295,27864265442; 8519,91814939499; 10678,413476944;
208; 8295,27864265442; 8537,71053074837; 10813,3326282501;
209; 8264,61175346375; 8579,05593271256; 11093,0506305695;
210; 8264,61175346375; 8526,87420637131; 11000,7690448761;
211; 8256,14433860779; 8466,69187531471; 10858,0027523041;
212; 8256,14433860779; 8529,78861262322; 10777,4974956512;
213; 8256,14433860779; 8493,7103277874; 10777,5602397919;
214; 8256,14433860779; 8515,18251048088; 11246,8727321625;
215; 8256,14433860779; 8537,55593317986; 10148,966299057;
216; 8256,14433860779; 8439,17526408195; 10271,3748378754;
217; 8221,49271965027; 8416,34752288818; 10493,9377498627;
218; 8221,49271965027; 8523,92299641609; 12025,6201305389;
219; 8221,49271965027; 8681,92086688995; 11933,4285106659;
220; 8221,49271965027; 8894,4482363987; 12319,5211162567;
221; 8221,49271965027; 8879,48115345955; 12013,1549568176;
222; 8221,49271965027; 8691,64699800491; 12512,9043560028;
223; 8221,49271965027; 8493,14869555473; 10956,0681362152;
224; 8221,49271965027; 8439,7080423069; 11095,3634777069;
225; 8221,49271965027; 8473,16422567368; 10832,8261241913;
226; 8221,49271965027; 8448,37886762619; 10604,6275539398;
227; 8221,49271965027; 8423,56011247635; 10236,7232189178;
228; 8221,49271965027; 8432,20356824875; 10555,7842388153;
229; 8221,49271965027; 8462,05950890541; 10609,297826767;
230; 8221,49271965027; 8386,64752883911; 10189,9947490692;
231; 8221,49271965027; 8577,08442422867; 11463,9656352997;
232; 8221,49271965027; 8536,58649329186; 12501,0799617767;
233; 8221,49271965027; 8537,27338738442; 11746,8067150116;
234; 8221,49271965027; 8519,45024478912; 11765,0739116669;
235; 8221,49271965027; 8549,51286337852; 12400,8677196503;
236; 8221,49271965027; 8580,11494052887; 12255,6911220551;
237; 8221,49271965027; 8422,39420640945; 11171,2449588776;
238; 8221,49271965027; 8464,71505911827; 10512,7334346771;
239; 8221,49271965027; 8456,06639022827; 10670,859752655;
240; 8221,49271965027; 8394,01058649063; 10171,8023281097;
241; 8199,02580070496; 8391,82916586876; 10448,9757823944;
242; 8199,02580070496; 8438,35405183792; 10656,7373485565;
243; 8199,02580070496; 8387,87001232147; 10197,8415050507;
244; 8199,02580070496; 8413,73918844223; 10634,2704296112;
245; 8192,62344169617; 8448,08856976509; 11257,1130580902;
246; 8192,62344169617; 8487,4140331459; 11912,0881633759;
247; 8192,62344169617; 8502,8381525135; 11424,1020526886;
248; 8192,62344169617; 8721,61223409653; 11256,0551452637;
249; 8192,62344169617; 8848,02910810471; 11878,8819332123;
250; 8192,62344169617; 8776,57371983528; 13102,0057735443;
251; 8192,62344169617; 8698,93326352119; 11343,0295085907;
252; 8192,62344169617; 8487,80488478661; 10856,6871471405;
253; 8192,62344169617; 8345,41552978516; 10611,6140727997;
254; 8192,62344169617; 8367,8477178669; 10898,1138439178;
255; 8192,62344169617; 8378,28638510704; 10214,8823184967;
256; 8192,62344169617; 8386,85153306007; 10228,3542461395;
257; 8192,62344169617; 8397,71509121895; 10575,7582759857;
258; 8192,62344169617; 8394,04607538223; 10303,4491710663;
259; 8192,62344169617; 8443,59101746559; 12027,5764293671;
260; 8192,62344169617; 8418,83074831963; 11132,0175685883;
261; 8192,62344169617; 8515,14265641212; 11261,144575119;
262; 8192,62344169617; 8506,70768886566; 11375,123380661;
263; 8192,62344169617; 8499,39854406357; 12673,2913417816;
264; 8192,62344169617; 8457,19513549805; 10923,1098766327;
265; 8192,62344169617; 8479,12617958069; 10649,4599933624;
266; 8192,62344169617; 8373,43801095009; 10626,1661968231;
267; 8192,62344169617; 8389,77550258636; 10467,5926113129;
268; 8192,62344169617; 8403,52550794601; 10542,0757732391;
269; 8192,62344169617; 8449,44501710892; 10586,7927303314;
270; 8192,62344169617; 8374,82460902214; 10534,6245555878;
271; 8192,62344169617; 8351,03909897804; 11045,1902065277;
272; 8192,62344169617; 8429,525275774; 11102,9168071747;
273; 8192,62344169617; 8459,29092701912; 11066,4941997528;
274; 8192,62344169617; 8433,45302082062; 11602,9349575043;
275; 8192,62344169617; 8404,47385354996; 11102,9168071747;
276; 8192,62344169617; 8429,24942522049; 10803,9568462372;
277; 8192,62344169617; 8412,41348467827; 10580,4285488129;
278; 8192,62344169617; 8653,77991449356; 13030,190618515;
279; 8192,62344169617; 8577,15339126587; 11862,9674549103;
280; 8192,62344169617; 8439,05767079353; 10526,9149608612;
281; 8192,62344169617; 8564,7415923214; 10990,3954296112;
282; 8187,09805107117; 8525,5402438736; 11066,4941997528;
283; 8187,09805107117; 8645,13658836365; 13200,9180355072;
284; 8187,09805107117; 8740,63811852455; 11567,8339519501;
285; 8187,09805107117; 8847,83775751114; 12682,1557064056;
286; 8187,09805107117; 8951,0455876255; 12003,6524791718;
287; 8187,09805107117; 9023,16435943604; 13104,8232021332;
