PopSize: 200 MutationProb: 0,25 CrossoverProb: 0,7 GenCount: 300 Tour: 4; Best; Avg; Worst;
1; 24576,0099449158; 28370,7441884804; 32264,1026229858;
2; 24576,0099449158; 27727,8036292839; 31163,9949035645;
3; 23762,8828811646; 27090,0834694099; 31801,1093559265;
4; 22699,3792533875; 25979,2892961311; 30598,722782135;
5; 22699,3792533875; 25254,5678625965; 28540,3730010986;
6; 22334,1395759583; 24529,2080058861; 27765,975189209;
7; 21680,5465736389; 23921,7578908157; 26693,1208953857;
8; 20052,2575836182; 23309,6285344696; 26663,0198745728;
9; 20044,388168335; 22607,6301023293; 26177,8202056885;
10; 19530,2631378174; 22038,245077219; 26259,1335945129;
11; 19530,2631378174; 21935,7340643501; 26449,3843307495;
12; 19329,2221984863; 21281,9887151909; 24772,2339286804;
13; 18738,607131958; 20758,0510527897; 24601,2493019104;
14; 18445,0007858276; 20208,250075531; 22762,9640579224;
15; 18445,0007858276; 19815,415023365; 22831,4723358154;
16; 17879,6055297852; 19360,8017759514; 22481,6859054565;
17; 17702,997795105; 19211,3032402706; 21981,4111099243;
18; 17658,7720832825; 19003,5913819122; 21575,0335083008;
19; 17507,4598007202; 19029,2229760265; 22049,3065872192;
20; 17161,2090263367; 18838,1332254505; 20849,2079963684;
21; 16948,6066398621; 18634,2702814579; 21255,0370368958;
22; 16948,6066398621; 18306,1720840263; 21903,3801345825;
23; 16859,8033714294; 18119,1644118595; 20526,0277137756;
24; 16681,0271759033; 17947,991004343; 20491,764251709;
25; 16531,0169506073; 17733,1684082699; 20452,5755653381;
26; 16221,4548873901; 17615,0153921795; 19784,4295883179;
27; 16221,4548873901; 17535,8034745693; 20207,8568344116;
28; 15719,8951377869; 17493,172461319; 20968,4082870483;
29; 15719,8951377869; 17438,7296096325; 20294,7169952393;
30; 15719,8951377869; 17166,2037619972; 19703,3959999084;
31; 15719,8951377869; 16732,8563314724; 19524,692401886;
32; 15352,4795837402; 16484,9096657181; 19087,9343986511;
33; 14972,7521476746; 16364,7476683426; 18622,6108322144;
34; 14889,1680107117; 16377,3733413124; 19776,9986534119;
35; 14889,1680107117; 16186,1734422493; 19457,1401672363;
36; 14594,3257255554; 16038,1612646103; 18466,8847618103;
37; 14594,3257255554; 15915,1828908539; 18783,3989448547;
38; 14303,952381134; 15589,3964964581; 17906,1738548279;
39; 14159,4104576111; 15335,9131310654; 17876,0531959534;
40; 13774,185131073; 15063,451834507; 19031,5354652405;
41; 13774,185131073; 14905,2619857788; 18933,5000801086;
42; 13409,9712638855; 14572,0259895134; 19063,8329124451;
43; 13409,9712638855; 14493,9073539352; 16420,4615058899;
44; 13389,3804740906; 14440,4434719658; 17765,7589225769;
45; 13344,5932350159; 14645,0309690857; 17586,9431877136;
46; 13207,7064933777; 14532,6897832584; 16956,9898262024;
47; 13091,2284927368; 14309,7347158051; 17303,4106941223;
48; 13016,7188835144; 14171,2042554951; 17297,9921302795;
49; 12576,7309951782; 13689,0048661613; 15767,8469047546;
50; 12576,7309951782; 13612,167137661; 15927,2657279968;
51; 12459,5111846924; 13628,2089491558; 16998,6111793518;
52; 12459,5111846924; 13555,2772408867; 15690,0520172119;
53; 12448,7924804688; 13526,2693327522; 17191,6014175415;
54; 12274,3891487122; 13398,5466291428; 16229,0604400635;
55; 11998,4093551636; 13573,2262263298; 16485,9549865723;
56; 11998,4093551636; 13486,6248292923; 17394,2137184143;
57; 11998,4093551636; 13236,065018959; 16289,4980697632;
58; 11998,4093551636; 13040,2805839539; 16716,6235351563;
59; 11998,4093551636; 12950,9742778397; 15266,791847229;
60; 11998,4093551636; 13008,9443619633; 16160,1290588379;
61; 11998,4093551636; 12791,222507515; 15432,1785049438;
62; 11998,4093551636; 12915,6680073357; 15560,2451324463;
63; 11823,8283500671; 12984,1950696278; 16696,0900497437;
64; 11659,2667999268; 12860,3047104931; 16940,1030578613;
65; 11659,2667999268; 12719,3887071896; 15926,9320297241;
66; 11659,2667999268; 12331,6464430523; 14964,2377319336;
67; 11633,9839782715; 12168,6754497433; 14370,4355812073;
68; 11452,2609901428; 12210,7818526649; 15433,1468009949;
69; 11425,8851280212; 12165,5818891239; 15309,1296310425;
70; 11425,8851280212; 12187,6278522301; 15129,3057937622;
71; 11258,4422073364; 11986,8723811436; 14688,459526062;
72; 11140,0912818909; 11969,8749674416; 14432,2087631226;
73; 11023,5383796692; 11902,3323416519; 14610,1128158569;
74; 10991,319519043; 11862,0042097569; 15537,5759506226;
75; 10991,319519043; 11746,5813764668; 14637,4490089417;
76; 10991,319519043; 11545,9422725964; 15230,1105537415;
77; 10917,1703529358; 11463,7591527748; 13866,6089439392;
78; 10903,1991081238; 11411,0022515678; 14404,1161804199;
79; 10789,8008766174; 11329,1665050316; 13980,2176933289;
80; 10789,8008766174; 11197,8366681671; 13399,4562797546;
81; 10789,8008766174; 11123,4817428398; 13297,6018104553;
82; 10733,7002296448; 11041,905098114; 13350,7131080627;
83; 10733,7002296448; 10987,8201604652; 13100,1338996887;
84; 10609,9172401428; 10927,2180784988; 13002,2271614075;
85; 10609,9172401428; 10906,6761600876; 13505,4324226379;
86; 10609,9172401428; 11015,2257333565; 13163,8965873718;
87; 10514,3290748596; 11056,2379146862; 13816,7842445374;
88; 10514,3290748596; 11095,3240923119; 13985,0184173584;
89; 10328,3741264343; 11099,1876505089; 14427,7212181091;
90; 10003,82447052; 11064,8615975285; 14379,5185203552;
91; 10003,82447052; 11097,0185350704; 14751,2212371826;
92; 10003,82447052; 11067,4542529678; 14407,9610710144;
93; 9846,9294090271; 10971,5678529453; 13673,5391769409;
94; 9846,9294090271; 10764,3659383011; 12941,7071647644;
95; 9671,50846481323; 10742,0440335655; 14305,9461936951;
96; 9671,50846481323; 10668,5518199253; 13635,5816459656;
97; 9606,12386703491; 10478,2909512997; 13881,6673812866;
98; 9606,12386703491; 10247,5402334118; 12410,7748222351;
99; 9606,12386703491; 10247,7631147575; 12567,133266449;
100; 9606,12386703491; 10367,0177654839; 13238,304889679;
101; 9606,12386703491; 10249,1580977821; 12366,7568054199;
102; 9606,12386703491; 10294,4066542339; 14305,3788719177;
103; 9601,82931900024; 9936,40794378281; 13000,5725059509;
104; 9305,48103713989; 9802,14757171631; 11918,6219749451;
105; 9305,48103713989; 9725,04297075272; 11498,9458274841;
106; 9305,48103713989; 9914,91880102158; 12609,488193512;
107; 9291,09062576294; 9685,9096354866; 12507,9793891907;
108; 9263,31848526001; 9706,95909879684; 12352,0292854309;
109; 9113,22047805786; 9495,40781759262; 11710,3042945862;
110; 9113,22047805786; 9535,55626174927; 11679,1634941101;
111; 9098,83006668091; 9817,35525734901; 13274,3219184875;
112; 9098,83006668091; 9759,91354484558; 12376,1171302795;
113; 9098,83006668091; 9710,33952646255; 12740,8202705383;
114; 9049,71840286255; 9423,60848615646; 11161,6047172546;
115; 9049,71840286255; 9349,67212860107; 12950,50258255;
116; 9049,71840286255; 9437,77847265244; 12587,5094108582;
117; 9049,71840286255; 9355,31070486069; 11532,3728218079;
118; 9049,71840286255; 9325,47739702225; 11460,3088874817;
119; 9049,71840286255; 9518,37229235649; 12687,63854599;
120; 8997,88927078247; 9644,78903049469; 12029,0052223206;
121; 8997,88927078247; 9613,98136774063; 12037,382068634;
122; 8997,88927078247; 9329,55281066895; 12035,1656761169;
123; 8997,88927078247; 9301,74509262085; 11645,9176979065;
124; 8997,88927078247; 9445,81343732834; 12796,4423408508;
125; 8981,77802658081; 9518,03511148453; 11926,865032196;
126; 8971,39371109009; 9574,68690059662; 12471,6453590393;
127; 8971,39371109009; 9426,35973060608; 12442,2153739929;
128; 8900,19762039185; 9530,08344610214; 11704,865737915;
129; 8900,19762039185; 9336,8033084774; 12845,0754928589;
130; 8867,29359436035; 9458,05648853302; 12952,9189186096;
131; 8867,29359436035; 9462,64658144951; 12578,2624359131;
132; 8867,29359436035; 9446,18723947525; 12311,8983192444;
133; 8827,28882789612; 9474,76381925583; 12536,1349868774;
134; 8819,32360267639; 9341,31982031822; 11602,0165748596;
135; 8775,28854942322; 9205,29690183639; 11568,4180526733;
136; 8775,28854942322; 9066,61483604431; 11435,9778671265;
137; 8748,9918422699; 9052,51342898369; 11591,0557956696;
