510432,9172;;BEST;WORST;AVG;STD
460601,3396;;;;;
515750,9496;;;;;
508982,601;;;;;
479455,6366;;;;;
459129,251;;;;;
479237,8727;;;;;
498000,0825;;;;;
496671,6795;;;;;
498558,9503;;;;;
480774,3417;;;;;
488435,2404;;;;;
487081,9914;;;;;
479297,7233;;;;;
478070,7321;;;;;
495442,0106;;;;;
500927,5401;;;;;
492460,8312;;;;;
519121,0587;;;;;
496033,0232;;;;;
484191,2424;;;;;
489371,3282;;;;;
503259,5595;;;;;
517436,5163;;;;;
490384,1186;;;;;
479880,4143;;;;;
514216,856;;;;;
501864,7086;;;;;
513490,9565;;;;;
500346,7765;;;;;
500715,4814;;;;;
477637,9835;;;;;
517648,0033;;;;;
481885,4932;;;;;
479364,5741;;;;;
506943,8141;;;;;
480966,0345;;;;;
508677,7139;;;;;
507751,3362;;;;;
502352,3204;;;;;
486106,1627;;;;;
475978,7724;;;;;
495680,4676;;;;;
472145,0995;;;;;
505850,1157;;;;;
495428,7067;;;;;
492734,4061;;;;;
482153,4903;;;;;
519810,8161;;;;;
494578,859;;;;;
511888,5795;;;;;
489957,6859;;;;;
495532,9786;;;;;
503431,9842;;;;;
516625,4765;;;;;
503275,4718;;;;;
500797,6642;;;;;
508974,1022;;;;;
497067,4304;;;;;
509038,936;;;;;
514609,6173;;;;;
478318,9411;;;;;
495463,1194;;;;;
498104,8859;;;;;
475575,506;;;;;
494688,2794;;;;;
486992,7856;;;;;
490643,567;;;;;
485343,8418;;;;;
492330,9289;;;;;
496338,1851;;;;;
486091,5028;;;;;
507063,8422;;;;;
490120,9536;;;;;
517732,7441;;;;;
511956,3666;;;;;
490670,3047;;;;;
488617,4022;;;;;
480559,8939;;;;;
484904,7621;;;;;
487566,8257;;;;;
490752,4546;;;;;
488763,7127;;;;;
497749,759;;;;;
515005,0911;;;;;
513308,6024;;;;;
498375,9476;;;;;
489537,1337;;;;;
502142,7766;;;;;
506986,9827;;;;;
495963,7078;;;;;
516445,7556;;;;;
494216,6312;;;;;
492916,4134;;;;;
493508,3928;;;;;
491613,9563;;;;;
492099,3919;;;;;
490710,2912;;;;;
467889,2617;;;;;
509481,9355;;;;;
501000,7131;;;;;
490593,3124;;;;;
491623,6319;;;;;
484833,5226;;;;;
503338,3007;;;;;
493054,6765;;;;;
508147,5359;;;;;
511548,6314;;;;;
473824,996;;;;;
493852,2891;;;;;
459364,8528;;;;;
502325,1141;;;;;
501230,4003;;;;;
493310,3374;;;;;
512829,7039;;;;;
511551,0223;;;;;
499776,2355;;;;;
509575,8672;;;;;
503245,5986;;;;;
503234,6011;;;;;
480359,2507;;;;;
496461,8507;;;;;
512639,0942;;;;;
493485,218;;;;;
478967,8102;;;;;
477292,4498;;;;;
497124,0289;;;;;
512155,9134;;;;;
495558,8112;;;;;
503477,9399;;;;;
501264,8738;;;;;
511347,1575;;;;;
499583,1509;;;;;
531891,083;;;;;
501612,9025;;;;;
489239,6044;;;;;
498260,2203;;;;;
505167,2345;;;;;
509903,7142;;;;;
487150,3918;;;;;
489955,0594;;;;;
508090,711;;;;;
487867,6932;;;;;
484601,2978;;;;;
493566,2417;;;;;
505686,1003;;;;;
499032,8676;;;;;
498718,4753;;;;;
484843,3394;;;;;
498472,9869;;;;;
487640,5416;;;;;
495027,1204;;;;;
496228,1169;;;;;
486800,5053;;;;;
485163,4088;;;;;
488660,6717;;;;;
477438,8589;;;;;
511747,828;;;;;
511904,8395;;;;;
501782,1999;;;;;
501226,1266;;;;;
499408,2628;;;;;
493568,5464;;;;;
517804,988;;;;;
490910,8176;;;;;
500553,4024;;;;;
508937,207;;;;;
509088,5005;;;;;
479151,0094;;;;;
510146,6541;;;;;
488348,1617;;;;;
545847,1677;;;;;
495281,956;;;;;
490004,5712;;;;;
499167,6542;;;;;
501451,0023;;;;;
511358,3385;;;;;
506902,0485;;;;;
487728,4418;;;;;
528641,756;;;;;
488293,812;;;;;
488937,3583;;;;;
494770,5243;;;;;
491060,7883;;;;;
516193,4175;;;;;
482884,7157;;;;;
484926,7769;;;;;
486341,1163;;;;;
483081,7739;;;;;
489052,9546;;;;;
500408,7498;;;;;
518934,1724;;;;;
486229,3187;;;;;
465649,3239;;;;;
493385,4229;;;;;
491316,7328;;;;;
496964,2627;;;;;
463829,392;;;;;
478777,4221;;;;;
509363,8676;;;;;
493126,4433;;;;;
489171,7957;;;;;
480738,6752;;;;;
510471,2924;;;;;
518896,0331;;;;;
490809,2101;;;;;
499555,9293;;;;;
496472,99;;;;;
499546,4283;;;;;
521592,4491;;;;;
501939,9406;;;;;
502002,5683;;;;;
461190,6829;;;;;
488212,2658;;;;;
514807,0256;;;;;
486333,1173;;;;;
523676,9449;;;;;
514215,9911;;;;;
459307,3383;;;;;
489978,2336;;;;;
521135,9956;;;;;
501397,0549;;;;;
498382,6337;;;;;
503830,5067;;;;;
513601,2162;;;;;
524953,9966;;;;;
488404,9674;;;;;
514203,5952;;;;;
488694,6456;;;;;
492696,4313;;;;;
495844,3967;;;;;
498341,7878;;;;;
476793,2903;;;;;
500872,2488;;;;;
508721,5559;;;;;
498450,1642;;;;;
488580,1698;;;;;
480238,9745;;;;;
494870,7923;;;;;
514558,4237;;;;;
487797,3685;;;;;
500174,0111;;;;;
485319,6593;;;;;
506009,1003;;;;;
478226,7397;;;;;
494484,9476;;;;;
507380,3288;;;;;
463738,6035;;;;;
