15737,09339;;BEST;WORST;AVG;STD
15355,93017;;;;;
15371,30232;;;;;
15367,75374;;;;;
15383,12375;;;;;
15382,96262;;;;;
15418,57662;;;;;
15384,467;;;;;
15391,91669;;;;;
16413,49115;;;;;
16419,19111;;;;;
15790,28047;;;;;
15782,19035;;;;;
15774,75395;;;;;
16298,58428;;;;;
15785,84745;;;;;
16526,39445;;;;;
15794,76153;;;;;
16424,12875;;;;;
15802,01823;;;;;
17046,18155;;;;;
17063,25761;;;;;
15120,70637;;;;;
15119,51802;;;;;
15119,35111;;;;;
16135,95253;;;;;
15192,65556;;;;;
15819,53528;;;;;
15234,79879;;;;;
15791,27964;;;;;
15785,79643;;;;;
16415,40837;;;;;
15781,15863;;;;;
16298,13458;;;;;
15793,29287;;;;;
17059,84809;;;;;
15141,50457;;;;;
16136,19596;;;;;
15190,75453;;;;;
15800,42552;;;;;
15783,62875;;;;;
15789,67576;;;;;
16260,83486;;;;;
16521,39343;;;;;
15793,47163;;;;;
15110,58126;;;;;
15106,28072;;;;;
15119,10285;;;;;
15813,23869;;;;;
15804,79056;;;;;
15833,76085;;;;;
15789,09669;;;;;
15789,79444;;;;;
16376,36426;;;;;
16355,0134;;;;;
15797,11838;;;;;
15782,92983;;;;;
15781,57319;;;;;
16274,30033;;;;;
16261,45536;;;;;
15087,10663;;;;;
15099,15607;;;;;
17018,71708;;;;;
17005,8258;;;;;
15141,05838;;;;;
15134,97823;;;;;
15151,16044;;;;;
16094,46434;;;;;
15801,64012;;;;;
16470,08528;;;;;
16458,648;;;;;
16102,78837;;;;;
16094,2863;;;;;
16086,42534;;;;;
16259,03261;;;;;
16094,30547;;;;;
16141,66786;;;;;
16101,69113;;;;;
16056,94676;;;;;
16106,14273;;;;;
15282,62209;;;;;
15294,95132;;;;;
15204,56544;;;;;
15215,20584;;;;;
15226,66064;;;;;
15332,34482;;;;;
15373,90076;;;;;
15333,23627;;;;;
15442,90127;;;;;
15342,68222;;;;;
15637,68939;;;;;
16456,08565;;;;;
16093,23874;;;;;
16259,88669;;;;;
16103,56514;;;;;
15304,33482;;;;;
15286,93054;;;;;
15345,13775;;;;;
15377,21844;;;;;
16116,56754;;;;;
16099,02178;;;;;
16104,68325;;;;;
16199,21875;;;;;
16136,6097;;;;;
16103,16781;;;;;
15190,40496;;;;;
15210,34182;;;;;
15235,01132;;;;;
15343,3467;;;;;
15328,41095;;;;;
15473,05368;;;;;
16107,18072;;;;;
16107,18072;;;;;
16420,54439;;;;;
16329,70925;;;;;
16112,63715;;;;;
16098,04679;;;;;
16095,86933;;;;;
16241,04678;;;;;
16201,65206;;;;;
15158,40084;;;;;
15195,17276;;;;;
15299,11835;;;;;
15320,62795;;;;;
15295,7513;;;;;
15300,67058;;;;;
15337,95119;;;;;
15350,16274;;;;;
15334,06087;;;;;
