33165,23022;;BEST;WORST;AVG;STD
32007,99877;;31204;33363;32261;708
32696,16146;;;;;
32295,16384;;;;;
32387,44079;;;;;
31384,10406;;;;;
32658,63581;;;;;
33363,43587;;;;;
31204,30196;;;;;
31447,98177;;;;;
