PopSize: 400 MutationProb: 0,4 CrossoverProb: 0,7 GenCount: 500 Tour: 8; Best; Avg; Worst;
1; 142867,614196777; 160420,25892067; 183349,586395264;
2; 134676,177780151; 151060,393121357; 175102,297943115;
3; 134231,716812134; 145996,949422793; 157588,620819092;
4; 129186,827133179; 142339,564992952; 156875,69695282;
5; 128557,128303528; 138864,617755966; 156272,873596191;
6; 126391,95161438; 135959,12896584; 152227,641571045;
7; 122135,39956665; 132581,98639636; 149596,163665771;
8; 122135,39956665; 129687,939401836; 143628,308319092;
9; 118965,567871094; 127466,637574143; 142011,934585571;
10; 112176,833496094; 125204,578671913; 145767,246002197;
11; 111397,721679688; 122266,774616528; 137209,891098022;
12; 111397,721679688; 120120,343198586; 134685,694366455;
13; 107094,068572998; 117273,134889922; 129476,061019897;
14; 105896,625335693; 113607,495711427; 130479,090484619;
15; 103302,053344727; 111770,840721879; 122543,747070313;
16; 102896,666900635; 109336,349803257; 123777,56602478;
17; 100435,893737793; 107367,752904239; 121453,303588867;
18; 100435,893737793; 105932,538147306; 115773,950317383;
19; 99816,6474914551; 105392,247482891; 115443,154464722;
20; 95625,3665618896; 103709,731202412; 113664,965408325;
21; 95625,3665618896; 102510,834106112; 118189,752960205;
22; 95625,3665618896; 101725,907017093; 112007,034866333;
23; 94551,4296417236; 100808,918505521; 113455,326812744;
24; 93420,3899307251; 99239,6059002829; 110286,937561035;
25; 93420,3899307251; 97346,0505972052; 107873,176834106;
26; 91924,8624954224; 96475,9430159521; 104508,914321899;
27; 90879,4460525513; 95784,6336705685; 107565,296035767;
28; 89910,2896194458; 95233,2981347847; 105842,000762939;
29; 88327,0869750977; 93915,3864958; 104788,029708862;
30; 88327,0869750977; 92933,4489750671; 104980,2371521;
31; 85907,4197387695; 91911,3077807045; 101912,550895691;
32; 84819,4339904785; 91151,8144851112; 99967,0377426147;
33; 84458,329284668; 90280,5904389763; 102985,776519775;
34; 82900,1055526733; 88463,059556632; 100035,754318237;
35; 81613,0488510132; 86485,7879161024; 99426,8252716064;
36; 81126,8940658569; 85760,0277396774; 97168,0697784424;
37; 81126,8940658569; 84939,5676337147; 96787,0758361816;
38; 80650,1041488647; 84261,6289437675; 94146,1030807495;
39; 79027,7127609253; 83753,345906229; 92592,1172561646;
40; 78296,4135360718; 83271,2251712322; 93610,5284729004;
41; 77646,2042770386; 81752,0648879576; 94969,9908065796;
42; 77139,4748153687; 80417,1921967697; 89150,3988876343;
43; 76307,1066207886; 80094,4435537863; 88612,6819992065;
44; 75164,6081619263; 79491,1699586916; 89958,2284088135;
45; 73625,2059555054; 78958,5546999121; 89494,0846328735;
46; 72661,7330169678; 78366,106937027; 89209,0858459473;
47; 72270,3723678589; 77312,1467566395; 87157,0910873413;
48; 71893,4372329712; 76179,2995700645; 84849,3451919556;
49; 71592,455078125; 74752,1938216162; 84410,8930053711;
50; 70565,6780471802; 73816,4772832441; 81279,7673721313;
51; 70565,6780471802; 73495,8578418827; 81653,7944030762;
52; 69820,4557418823; 73723,7004395246; 83097,3764266968;
53; 69046,7945480347; 73450,5488215876; 84199,0809020996;
54; 68501,7274703979; 72746,3867527771; 84303,856262207;
55; 68150,5865402222; 72721,6413276863; 80880,9895858765;
56; 67398,1577682495; 72092,5318506336; 83046,3784561157;
57; 66290,4879226685; 71022,8652475738; 81923,9372634888;
58; 66290,4879226685; 70642,8831957006; 80124,9274215698;
59; 65313,3653640747; 69793,3336591721; 79179,1878585815;
60; 64076,3331832886; 68736,5908147621; 79720,1538085938;
61; 63571,1239395142; 68013,3549686193; 76320,2121047974;
62; 62386,2730636597; 67680,8717091084; 79704,2648391724;
63; 62386,2730636597; 67102,0803817225; 81717,8477325439;
64; 62022,7353286743; 66691,4892854118; 77293,1730728149;
65; 61215,4043807983; 66558,2678019476; 78613,3770217896;
66; 61195,4633998871; 65849,7113881826; 77043,2229995728;
67; 59999,6806850433; 64982,7322066355; 75686,320022583;
68; 59999,6806850433; 63667,2610311508; 77666,0236663818;
69; 59952,3600978851; 62639,3995378351; 72882,3817214966;
70; 58793,6196365356; 62309,4715289879; 70110,0750198364;
71; 58362,0305080414; 61336,5480183315; 70528,9388179779;
72; 58132,4287185669; 61068,3671818543; 70180,4169750214;
73; 57775,0516738892; 61215,7737227297; 73265,56690979;
74; 56792,6394424438; 60891,267349515; 74163,5559539795;
75; 56031,972984314; 60232,4985547543; 70168,0239315033;
76; 55879,9548110962; 59864,3288685369; 69977,3213729858;
