PopSize: 400 MutationProb: 0,4 CrossoverProb: 0,7 GenCount: 500 Tour: 8; Best; Avg; Worst;
1; 138132,446876526; 157656,240990419; 179124,617965698;
2; 130519,032707214; 148405,925830455; 171834,663009644;
3; 129476,778709412; 141069,067899108; 156741,449478149;
4; 124490,361679077; 135106,018371363; 151886,506385803;
5; 124490,361679077; 131397,826535916; 144536,531867981;
6; 118488,838951111; 128288,249220109; 141144,961769104;
7; 115991,531257629; 125683,69624454; 141581,892585754;
8; 113892,408683777; 122942,614592075; 133007,430778503;
9; 113830,783317566; 120620,980466957; 132465,251487732;
10; 111547,605934143; 119118,998882265; 133639,289245605;
11; 104354,928573608; 116521,084168501; 129683,765098572;
12; 104345,565971375; 113412,923620563; 133086,026863098;
13; 100555,229934692; 110588,886244221; 124273,711769104;
14; 100091,476394653; 107543,474562049; 123070,094062805;
15; 96901,8173217773; 105281,718455162; 115455,772033691;
16; 96550,1397705078; 103910,18974196; 114753,626213074;
17; 93541,7447891235; 102292,558544884; 113035,288513184;
18; 93541,7447891235; 99436,7104543352; 111562,528244019;
19; 89694,455909729; 98305,4177327537; 110312,003623962;
20; 89694,455909729; 97180,6622140646; 110001,715110779;
21; 89204,9730606079; 95845,2429357719; 107744,616325378;
22; 87453,7655715942; 93896,3332538033; 107125,047775269;
23; 86738,4770736694; 92556,9686799002; 104042,056228638;
24; 85331,4777450562; 92266,327565136; 106190,631904602;
25; 84308,7598342896; 91330,7952950668; 104984,203971863;
26; 80270,0281143188; 90001,9308504391; 101327,268440247;
27; 80270,0281143188; 88817,7683518696; 102665,413780212;
28; 79571,1964492798; 87461,0801248312; 101112,623100281;
29; 79356,7540054321; 84523,8982666636; 95963,890296936;
30; 78172,9347610474; 81923,8247095346; 92160,4032211304;
31; 77884,6036968231; 81237,568464818; 91383,3208084106;
32; 77029,1755867004; 80940,4832445383; 89428,1396865845;
33; 76980,9214248657; 80410,1090000582; 90243,2832870483;
34; 76090,797870636; 80077,3192836332; 87243,5116653442;
35; 75929,767036438; 79633,3307854366; 91561,6069412231;
36; 74412,5404815674; 79081,7227279377; 89176,5891494751;
37; 74412,5404815674; 78508,9235759211; 89006,211063385;
38; 73368,7474822998; 77979,4353411865; 89618,3269882202;
39; 71874,4847564697; 77525,6479797506; 90307,4904251099;
40; 71402,6748199463; 76310,7588327694; 87257,9923477173;
41; 70386,8854598999; 75891,7076555252; 88882,8841781616;
42; 69478,3684825897; 75157,6926966286; 83924,6320877075;
43; 68877,5924911499; 74154,9820885372; 84634,4331665039;
44; 68512,5440292358; 73259,5066960955; 83667,953704834;
45; 68512,5440292358; 72441,8756568146; 81060,6033992767;
46; 67801,6674938202; 72077,3986017656; 80159,4638595581;
47; 66741,5600814819; 71308,3402157211; 80531,59425354;
48; 66416,9807052612; 70186,7134184551; 78234,8318557739;
49; 65717,0365371704; 70108,2613071489; 79853,2091598511;
50; 65661,6635055542; 69535,3569069767; 81738,6012573242;
51; 64696,3283691406; 69082,1445352364; 79159,1275253296;
52; 64696,3283691406; 68793,7777400684; 78943,0477828979;
53; 64433,3501586914; 68264,0970569134; 78386,3963775635;
54; 64372,5199565887; 68189,2857786703; 77335,0899276733;
55; 63393,7182216644; 67871,4229863214; 79133,9329605103;
