PopSize: 400 MutationProb: 0,4 CrossoverProb: 0,7 GenCount: 500 Tour: 8; Best; Avg; Worst;
1; 138786,396064758; 159800,029405775; 186125,293457031;
2; 137184,112731934; 152279,365716352; 166839,461166382;
3; 132261,262752533; 146464,682734222; 164350,444351196;
4; 131836,484039307; 141336,989499831; 158850,706367493;
5; 123183,384841919; 137958,901551208; 158135,481048584;
6; 119808,156951904; 134365,909195333; 152463,453582764;
7; 116390,43938446; 130651,741459308; 144789,828315735;
8; 114756,693534851; 125216,94728126; 141165,780708313;
9; 107822,062789917; 120079,588352175; 132896,382781982;
10; 107378,913246155; 117908,920256491; 132277,115585327;
11; 106464,178573608; 116751,851118622; 133386,073631287;
12; 100220,30140686; 114545,286490006; 128412,316490173;
13; 100220,30140686; 110586,948676033; 125809,254135132;
14; 99468,2048492432; 108325,369951429; 122001,820655823;
15; 96197,6661453247; 106235,392228699; 118669,102111816;
16; 96197,6661453247; 102800,357975903; 112574,657081604;
17; 94642,4591598511; 100157,827156982; 110025,018630981;
18; 91297,7835998535; 99384,5437681151; 109401,059280396;
19; 91297,7835998535; 98002,2904276276; 112614,464401245;
20; 90831,6671524048; 97023,0284537268; 106622,113395691;
21; 86858,6623764038; 95508,0647430468; 108540,024787903;
22; 86858,6623764038; 93433,5696850061; 104718,550514221;
23; 86619,7570724487; 91850,3703947639; 101567,085746765;
24; 84782,2082672119; 90787,0122825766; 100387,474872589;
25; 84237,6035308838; 89642,5164644146; 102446,879837036;
26; 83763,2853088379; 88453,6539363861; 102306,188011169;
27; 82322,0847320557; 87043,4919097042; 99105,5503234863;
28; 82322,0847320557; 86331,5085809851; 94794,2969894409;
29; 81757,1104888916; 86297,9766972828; 96008,4695739746;
30; 81541,7270050049; 85568,2131354237; 96691,6379699707;
31; 80836,4956207275; 84987,8060168791; 94446,9518432617;
32; 79254,6222076416; 84012,1235324192; 93634,5104370117;
33; 78045,3756866455; 83349,2753153419; 92283,2669677734;
34; 78045,3756866455; 83305,4003421879; 92569,8650054932;
35; 77859,3964385986; 82843,1434827042; 93124,6492767334;
36; 77062,0418319702; 81935,3575372887; 92252,9359512329;
37; 76357,7216491699; 81350,9390035343; 93756,2106246948;
38; 73698,6318588257; 79938,3163447952; 91570,3457183838;
39; 73698,6318588257; 78841,8507358122; 87649,4143676758;
40; 72224,9652633667; 77235,1088067579; 89943,9313659668;
41; 70989,8442306519; 75742,9367963791; 84172,0800704956;
42; 68856,5242843628; 75224,7370235443; 83307,6123580933;
43; 68856,5242843628; 74674,6301212215; 86576,5899124146;
44; 67854,9660568237; 73765,0291397858; 84333,0886154175;
45; 67849,813041687; 72514,9885929346; 82188,5090560913;
46; 67322,9716720581; 72046,6262376881; 84666,9390926361;
47; 67208,1648788452; 71136,469302783; 83605,4040908813;
48; 67093,4637680054; 70560,4484408379; 81359,1286087036;
49; 66105,8889389038; 70676,3879513073; 83836,3072433472;
50; 65796,2982406616; 70807,4634607267; 81135,1374740601;
51; 65371,7657012939; 70487,0423746729; 83301,44871521;
52; 65371,7657012939; 70003,6141024065; 80817,6883621216;
53; 64317,3446273804; 69830,547422266; 82507,736907959;
54; 64317,3446273804; 68667,8987315655; 81744,1848068237;
