PopSize: 400 MutationProb: 0,4 CrossoverProb: 0,7 GenCount: 500 Tour: 8; Best; Avg; Worst;
1; 145820,756698608; 161862,762382083; 177430,836368561;
2; 140749,290901184; 154329,791081004; 171434,051361084;
3; 134297,718338013; 148676,646134262; 169115,485954285;
4; 133588,213249207; 145229,562100339; 163858,78993988;
5; 130733,541397095; 141307,323393383; 164161,453315735;
6; 127534,461227417; 137301,437077355; 154653,510322571;
7; 123496,785331726; 133977,677229195; 157523,761886597;
8; 116330,251441956; 130093,017573986; 144068,068649292;
9; 116330,251441956; 126315,25243515; 137230,373214722;
10; 115163,235267639; 123617,069751005; 136158,854408264;
11; 113392,656898499; 119751,822117105; 131223,703392029;
12; 112589,704933167; 116794,83848814; 125610,466377258;
13; 111680,38924408; 116217,478780117; 124468,200019836;
14; 109216,822288513; 115337,287960358; 123979,214294434;
15; 107121,550117493; 113866,080941043; 125870,200263977;
16; 105517,636222839; 112589,294667721; 122021,058876038;
17; 103878,841651917; 110787,246671219; 122014,762893677;
18; 100821,344337463; 108559,401280575; 120403,838111877;
19; 99469,6698074341; 106850,697614264; 116435,909095764;
20; 98603,9363327026; 105641,43653194; 119618,525779724;
21; 96498,4590072632; 103941,988445601; 115875,243545532;
22; 96240,6795883179; 103034,800000877; 113018,975997925;
23; 93698,5222702026; 102105,533532996; 115897,162818909;
24; 92882,1235580444; 100472,232723961; 110572,984413147;
25; 90525,7310676575; 98509,434614687; 113274,175842285;
26; 90525,7310676575; 97134,3637052059; 110425,951622009;
27; 90111,0527839661; 96521,5597943306; 113624,797492981;
28; 86645,7206764221; 94904,627429285; 112863,022171021;
29; 86645,7206764221; 93099,5909430599; 108461,653495789;
30; 85140,4759712219; 91710,5424883986; 100465,531635284;
31; 85140,4759712219; 90537,1052642727; 102000,599925995;
32; 84348,7671699524; 88950,1136642647; 98610,3672218323;
33; 83528,957447052; 87792,8531350279; 98028,028175354;
34; 83528,957447052; 87124,7279235077; 97254,1851234436;
35; 80676,8489570618; 87003,536098938; 97794,3112983704;
36; 80676,8489570618; 86327,6343869782; 98254,5578346252;
37; 80676,8489570618; 85392,8761966228; 96720,6356735229;
38; 79081,764087677; 84560,2575270367; 95038,3734016418;
39; 78371,745929718; 82923,3395857811; 93406,9516792297;
40; 77794,5865058899; 82247,7180095291; 91226,0559120178;
41; 75996,8178749084; 82072,6474825764; 92122,9243202209;
42; 74502,9277458191; 81544,0168954134; 94317,9829597473;
43; 74254,2879524231; 79668,7356949759; 94185,4434700012;
44; 73391,0598258972; 78133,5832095718; 86899,0938148499;
45; 73018,320514679; 76714,8885947228; 84318,3211097717;
46; 72687,3366203308; 76573,8590627575; 89088,0870552063;
47; 72008,9933280945; 76223,3910700321; 87444,4020729065;
48; 71422,9272346497; 75341,275293951; 85076,8260612488;
49; 71422,9272346497; 74839,2595263863; 85250,5252189636;
50; 69591,3428764343; 74469,0627700996; 83376,4354362488;
51; 68865,5024280548; 73640,0935210419; 85601,0194664001;
52; 68865,5024280548; 73918,1833576393; 85308,2876148224;
53; 68865,5024280548; 73531,5071283817; 85215,4217033386;
54; 67147,2161121368; 72168,6538669729; 81982,4048881531;
55; 67147,2161121368; 70674,998344202; 81976,8035850525;
56; 67147,2161121368; 70566,0048713684; 79923,2494373322;
57; 66945,639787674; 70778,8001356316; 80679,8370838165;
58; 66766,4193439484; 70981,5154310513; 82917,0089893341;
59; 66027,8815956116; 70542,0397360134; 82075,3343067169;
60; 65493,6283435822; 69657,1870646095; 82162,6892127991;
61; 65493,6283435822; 69183,710805707; 81618,3478660584;
62; 64403,046421051; 68893,0510157633; 82968,9350681305;
63; 63499,2534828186; 67543,178501339; 80104,1439762115;
64; 63499,2534828186; 67783,3858365154; 77805,3839530945;
65; 62594,5107059479; 67434,8557677698; 76524,3774662018;
66; 62257,7895145416; 66641,8869477177; 79385,9007434845;
67; 61970,8643741608; 65667,6904572296; 77681,9968986511;
68; 61817,7276706696; 64922,8204202557; 77497,1103019714;
69; 60722,2954654694; 64141,0879487181; 76384,1768741608;
70; 60722,2954654694; 63766,6923215723; 76243,5293769836;
71; 57974,7218570709; 64182,4439827728; 76891,3655033112;
72; 57974,7218570709; 63719,9491385937; 73781,0588321686;
73; 57093,3737277985; 63509,1830052376; 74256,689699173;
