PopSize: 400 MutationProb: 0,4 CrossoverProb: 0,7 GenCount: 500 Tour: 8; Best; Avg; Worst;
143; 39441,0015487671; 42785,3550745535; 53175,584526062;
144; 39352,0117015839; 43037,2596913815; 53649,0335693359;
145; 38737,544708252; 43174,7025605297; 53167,69090271;
146; 38737,544708252; 42936,2391462708; 50097,8743896484;
147; 38618,8965148926; 42937,3786155939; 54077,5493774414;
148; 38618,8965148926; 43081,4498021221; 55270,3050231934;
149; 38410,4142570496; 42388,6778845358; 52650,6959457397;
150; 38410,4142570496; 41220,9419357204; 50732,1184082031;
151; 38243,0244750977; 41198,6271934128; 53159,3259429932;
152; 38060,9006309509; 41633,8087200165; 50857,5076980591;
153; 38060,9006309509; 40901,0364264488; 53215,2719268799;
154; 38060,9006309509; 40618,2371327972; 50818,3221740723;
155; 38052,3112754822; 40518,2778123379; 53100,7757339478;
156; 37728,7381706238; 40772,3529640198; 50479,044960022;
157; 37728,7381706238; 41049,3402888107; 50674,1599998474;
158; 37337,8786582947; 41053,5040401888; 51424,1241874695;
159; 37337,8786582947; 41085,000849123; 54187,5364570618;
160; 37133,7179222107; 40358,5246515846; 49286,6553611755;
161; 37133,7179222107; 39652,8791307592; 51378,006893158;
162; 36964,9929466248; 39695,0142354631; 50298,9593200684;
163; 36964,9929466248; 39533,2668223476; 49463,9182777405;
164; 36753,2203407288; 38293,0381376076; 48874,8509483337;
165; 36676,4045066834; 38673,6169951487; 47067,8749198914;
166; 36425,9092903137; 38836,2470693874; 48570,2834587097;
167; 36312,8071250916; 38901,3311861658; 48533,9481773376;
168; 36312,8071250916; 38085,6421169758; 48362,9480705261;
169; 36129,3825721741; 38331,2538296986; 46386,029384613;
170; 36129,3825721741; 39245,9299595213; 49427,8702659607;
171; 36067,0722751617; 38893,4434299088; 49085,1753349304;
172; 35551,3122959137; 38367,5931355095; 49179,4297523499;
173; 35551,3122959137; 38436,1076215649; 47276,9900474548;
174; 35201,7986698151; 37597,2407731581; 49532,4144020081;
175; 35201,7986698151; 37063,9273933077; 48647,6618442535;
176; 35148,05037117; 36874,1968587685; 47910,8967914581;
177; 35088,4454746246; 36497,8627875042; 43351,4680118561;
178; 35088,4454746246; 36242,2984241104; 42405,9265918732;
179; 34798,5367450714; 36804,7586251926; 45633,9190769196;
180; 34798,5367450714; 37391,9230153751; 49544,7995128632;
181; 34729,6041278839; 37761,8700042629; 46101,0896816254;
182; 34729,6041278839; 37618,3674337339; 49288,193441391;
183; 34256,3386554718; 36892,3904850197; 46964,9770069122;
184; 34256,3386554718; 35902,1234896326; 41872,9690151215;
185; 34034,7779560089; 36127,6150974226; 45915,6025867462;
186; 34034,7779560089; 36716,7809981251; 46831,0259418488;
187; 33885,7845478058; 37055,4096412134; 47704,6474781036;
188; 33885,7845478058; 36847,1890221357; 48631,1751880646;
189; 33780,529756546; 36386,1959479809; 46605,3385658264;
190; 33780,529756546; 36091,9181863117; 44786,8485736847;
191; 33635,1539859772; 35986,7810788775; 44031,3263568878;
192; 33433,924287796; 36400,2518217707; 46186,2901172638;
193; 33433,924287796; 35930,9037308693; 48148,1167049408;
194; 33428,4711322784; 35895,4458012438; 44800,6702384949;
195; 33179,4043045044; 36698,5536300898; 46255,3868370056;
196; 33100,7535114288; 35988,6840481043; 47756,8933811188;
197; 32796,3265399933; 36175,044034462; 45228,9186668396;
198; 32796,3265399933; 36519,7392322254; 49214,7390918732;
199; 32334,0558490753; 36134,302353406; 45759,2116565704;
200; 32295,8167133331; 35533,8590585327; 45165,332025528;
201; 32295,8167133331; 35814,0512375784; 46866,3706989288;
202; 32295,8167133331; 35799,3529287004; 46227,4669055939;
203; 31951,0559101105; 34062,9156033564; 45486,1765155792;
204; 31951,0559101105; 33878,3361557341; 43260,4046192169;
205; 31851,2544116974; 33905,8024978542; 42879,6973133087;
206; 31851,2544116974; 34185,8197441149; 45007,0702419281;
207; 31664,6044940948; 34577,0896954632; 43591,5064563751;
208; 31664,6044940948; 34051,5625049829; 45429,217830658;
209; 31636,2126636505; 33230,071883378; 39862,2250843048;
210; 31530,9232349396; 33004,8102790737; 40682,9388217926;
211; 31530,9232349396; 33035,3922040844; 44500,7842350006;
212; 31440,6833667755; 32893,4061332273; 40470,1321735382;
213; 31365,3634357452; 32733,9700759935; 39909,6807498932;
214; 31365,3634357452; 33170,5118419981; 41315,1065235138;
215; 31365,3634357452; 33355,0872310495; 44483,2183246613;
216; 30830,6539020538; 33557,8011801004; 42627,1092395782;
217; 30830,6539020538; 32787,8786546659; 42761,060174942;
218; 30828,9230365753; 32907,9361997414; 41779,8409519196;
219; 30828,9230365753; 33214,9241065121; 43078,1579608917;
220; 30828,9230365753; 33450,4784416485; 43200,2029590607;
221; 30598,1533222198; 33445,3757850599; 46335,2529773712;
222; 30598,1533222198; 32435,259378233; 43188,1316699982;
223; 30338,4428825378; 32683,031145134; 41625,7761898041;
224; 30338,4428825378; 32605,4888398504; 41820,0129184723;
225; 30253,8032035828; 33282,7496321344; 41374,4601383209;
226; 30018,5580101013; 33385,3668557215; 41597,6779003143;
227; 30018,5580101013; 33552,6153833628; 44307,3147754669;
228; 29933,9183311462; 32953,5874638653; 43191,7666034698;
229; 29764,3098106384; 31994,9845458412; 41988,4803733826;
230; 29764,3098106384; 31208,6268348217; 42595,2745857239;
231; 29764,3098106384; 32006,8895305634; 42956,2742195129;
232; 29679,6701316834; 31894,9209033442; 44349,4302635193;
233; 29679,6701316834; 31321,2930077505; 41158,1147918701;
234; 29296,9238548279; 31334,7047796345; 40705,5432014465;
235; 29296,9238548279; 31329,509609375; 40871,0915565491;
236; 29296,9238548279; 31001,9012194538; 42251,8446922302;
237; 29296,9238548279; 31182,6776344824; 41457,8744621277;
238; 29282,6433677673; 30625,0427981949; 36909,657207489;
239; 29021,2181053162; 30789,9050327873; 40776,2132320404;
240; 29006,9376182556; 30610,8072301388; 38095,8783149719;
241; 29006,9376182556; 30670,975111866; 42101,5438652039;
242; 29006,9376182556; 30848,7798057508; 39991,4994697571;
243; 28646,2654838562; 30548,4064506245; 40208,316242218;
244; 28646,2654838562; 30566,9520496941; 40373,3475074768;
245; 28646,2654838562; 30559,9353181744; 39911,1078910828;
246; 28646,2654838562; 31493,7890188169; 42496,8860816956;
247; 28646,2654838562; 31376,5387708473; 39298,2141456604;
248; 28646,2654838562; 31536,386572628; 41615,47813797;
249; 28646,2654838562; 31085,599612956; 42063,0619544983;
250; 28646,2654838562; 30355,700578289; 41949,99842453;
251; 28646,2654838562; 29842,1148126841; 36110,0889625549;
252; 28620,5434684753; 29797,0223282623; 38470,373714447;
253; 28620,5434684753; 29760,9064386845; 35727,2411003113;
254; 28540,6684265137; 29876,8769532537; 35792,4527778625;
255; 28532,1422996521; 29982,5199441004; 42130,6042976379;
256; 28437,5809135437; 29954,9749683857; 38209,6254768372;
257; 28437,5809135437; 29833,7555309057; 38525,4289512634;
258; 28331,9838562012; 30342,3554815578; 39230,1715774536;
259; 28331,9838562012; 30691,4329117727; 40227,1039237976;
260; 28331,9838562012; 30243,0245877075; 39667,1103076935;
261; 28288,3816986084; 30462,959145503; 41046,2062988281;
262; 28288,3816986084; 31046,2366038895; 41659,9446182251;
263; 28288,3816986084; 31658,1958685207; 42586,2575454712;
264; 28235,7668762207; 31447,2579406118; 41956,171869278;
265; 28235,7668762207; 30990,9885336399; 39731,2231750488;
266; 28235,7668762207; 29922,9790857267; 38822,0277557373;
267; 28235,7668762207; 29450,2352140236; 35337,5706329346;
268; 28235,7668762207; 29712,6340056562; 41941,891626358;
269; 28235,7668762207; 29687,2577597237; 37889,7404823303;
270; 27991,013671875; 29508,0381415939; 37667,3203659058;
271; 27991,013671875; 29681,4687909889; 40205,1205215454;
272; 27991,013671875; 29392,4988953066; 37878,3391342163;
273; 27905,2302093506; 29175,6881174707; 35322,0284576416;
274; 27795,4578857422; 29204,0692772627; 35398,745552063;
275; 27781,0355758667; 29912,5458750296; 41725,4153747559;
276; 27781,0355758667; 30266,5666169214; 41498,0366134644;
277; 27711,4866943359; 29608,5570826435; 40625,894744873;
278; 27426,2916564941; 28892,582110343; 35395,368522644;
279; 27426,2916564941; 29069,0173862743; 35418,6605377197;
280; 27426,2916564941; 29267,5515530777; 39422,1288070679;
281; 27426,2916564941; 28803,4897022247; 34832,6207733154;
282; 27426,2916564941; 28543,0333659887; 34630,6015167236;
283; 27358,4615478516; 28453,6257597828; 34626,3699417114;
284; 27253,2633361816; 28706,3537760925; 40750,8940048218;
285; 27253,2633361816; 28620,4391970444; 35026,202293396;
286; 27253,2633361816; 29297,6857761574; 41647,4451522827;
287; 27253,2633361816; 29962,7736273098; 40285,5572662354;
288; 27253,2633361816; 30323,9793100595; 40520,4410629272;
289; 27253,2633361816; 29481,6869655132; 40790,18409729;
290; 27253,2633361816; 28401,6038825846; 34825,9687957764;
291; 27253,2633361816; 28330,2424929953; 34714,8832778931;
292; 27230,8204116821; 28484,5789014435; 37651,0810184479;
293; 27230,8204116821; 28596,0893315363; 34889,1165618896;
294; 27230,8204116821; 28778,9995566416; 38572,4178314209;
295; 27230,8204116821; 29428,6164072609; 37084,8486118317;
296; 27230,8204116821; 29693,9759043789; 38906,4297409058;
297; 27230,8204116821; 29406,7915166569; 40688,2397384644;
298; 27216,5399246216; 28815,4841483355; 38935,1805648804;
299; 27154,4198684692; 28511,8369654322; 36179,2039966583;
300; 26846,7156906128; 28405,1064122915; 34527,1682662964;
301; 26846,7156906128; 28615,4765102959; 42366,4038467407;
302; 26846,7156906128; 29502,096081543; 39609,8021850586;
303; 26846,7156906128; 29985,9327957869; 40134,5722808838;
304; 26846,7156906128; 30353,267371769; 41003,033744812;
305; 26846,7156906128; 29686,7305830956; 39776,5249481201;
306; 26716,3681259155; 28428,6630567169; 37213,4024734497;
307; 26716,3681259155; 28293,5021689749; 38752,2259902954;
308; 26716,3681259155; 29009,0657230997; 38567,8461074829;
309; 26716,3681259155; 29814,264919076; 41493,6945571899;
310; 26557,9175033569; 29397,9072515059; 41414,484046936;
311; 26557,9175033569; 28248,9123383808; 38242,4247512817;
312; 26557,9175033569; 27951,8131075287; 34316,7003936768;
313; 26557,9175033569; 28416,8598464632; 39414,8145065308;
314; 26544,0651626587; 28258,9085536194; 38407,3291492462;
315; 26544,0651626587; 27872,0425649595; 36901,3884658813;
316; 26544,0651626587; 28319,247321744; 38774,4444999695;
317; 26544,0651626587; 29002,2721790361; 41095,0824432373;
318; 26544,0651626587; 28626,4788348103; 38875,410774231;
319; 26448,1154708862; 27575,211519146; 33771,0517959595;
320; 26448,1154708862; 27779,3103603363; 33721,6133575439;
321; 26448,1154708862; 28118,8444424248; 37647,2746429443;
322; 26448,1154708862; 28553,8359963226; 37389,2966918945;
323; 26448,1154708862; 28821,3632915068; 39720,6268615723;
324; 26448,1154708862; 28498,2355148411; 38081,9971504211;
325; 26448,1154708862; 27776,3984425831; 36685,7706947327;
326; 26262,2939224243; 27533,4853949118; 33879,6754608154;
327; 26262,2939224243; 27573,4537446451; 34105,673789978;
328; 26262,2939224243; 28274,037242198; 38114,3748931885;
329; 25924,8802185059; 27827,0157825565; 38023,2023391724;
330; 25924,8802185059; 27907,4533491325; 36017,1417160034;
331; 25924,8802185059; 28013,1872651196; 38387,9987258911;
332; 25924,8802185059; 28449,4317339134; 38522,7034606934;
333; 25924,8802185059; 28566,3146441698; 39576,5716323853;
334; 25924,8802185059; 27341,3883835793; 35867,0730209351;
335; 25924,8802185059; 27128,2449249268; 33143,5935516357;
336; 25877,0791854858; 27185,0198761892; 38134,7001419067;
337; 25794,9620056152; 27064,4185523939; 33340,984413147;
338; 25794,9620056152; 27280,2829082155; 33557,3583450317;
339; 25794,9620056152; 27707,1281417894; 36796,8569335938;
340; 25794,9620056152; 28402,5386803961; 38819,8963546753;
341; 25794,9620056152; 28299,9266242981; 38976,4552688599;
342; 25794,9620056152; 27265,7102830553; 36276,4528045654;
343; 25570,4590415955; 27047,2193536997; 34598,6705780029;
344; 25570,4590415955; 27246,7399169016; 33268,6892089844;
345; 25570,4590415955; 26993,5343667221; 33087,4105072021;
346; 25570,4590415955; 27091,8978293133; 34966,539352417;
347; 25557,7162437439; 27339,7453336763; 37582,909828186;
348; 25557,7162437439; 26913,3835540485; 34940,6176452637;
349; 25319,3793907166; 26810,303136282; 32334,4563560486;
350; 25319,3793907166; 27102,4968208027; 34366,0382118225;
351; 25319,3793907166; 27321,3889747286; 38087,6537361145;
352; 25019,9474372864; 26984,6971258736; 37302,3740272522;
353; 25019,9474372864; 26705,9509796476; 36602,266544342;
354; 25019,9474372864; 26814,4091436529; 35340,6743659973;
355; 25019,9474372864; 26860,9638148069; 37424,405292511;
356; 24981,9168891907; 26252,9517178202; 34688,4163093567;
357; 24981,9168891907; 26106,2046712255; 32534,3049812317;
358; 24981,9168891907; 26234,7713749266; 32906,4681587219;
359; 24594,2132759094; 26444,2689797211; 36047,4745597839;
360; 24594,2132759094; 26282,3068090868; 32461,9583015442;
361; 24384,3243598938; 26793,8233751965; 35220,653087616;
362; 24384,3243598938; 27476,8699668169; 36062,7284736633;
363; 24384,3243598938; 27673,0053295755; 37898,313495636;
364; 24384,3243598938; 26955,2872165871; 39691,6491203308;
365; 24384,3243598938; 25712,0611582232; 35131,325717926;
366; 24384,3243598938; 25545,0389056921; 31881,55651474;
367; 24384,3243598938; 25966,3353615618; 36893,3914985657;
368; 24336,5233268738; 25959,6833246517; 35176,9098644257;
369; 24336,5233268738; 25869,6874905634; 33037,9398269653;
370; 24336,5233268738; 26195,6664559507; 37960,9419517517;
371; 24336,5233268738; 26430,5654830456; 35896,376209259;
372; 24336,5233268738; 27535,6758831549; 38437,2265510559;
373; 24115,776348114; 26785,0694946241; 37270,5347175598;
374; 24115,776348114; 25677,034848299; 34414,9095115662;
375; 24115,776348114; 26060,7728729439; 35226,8186149597;
376; 24115,776348114; 26437,2657580757; 39137,3650169373;
377; 24115,776348114; 26652,552565918; 39131,8040714264;
378; 24115,776348114; 26800,7983661938; 37245,2079811096;
379; 24115,776348114; 26306,1255026627; 36752,9684715271;
380; 24115,776348114; 25114,4928842497; 31794,8598670959;
381; 24115,776348114; 25411,3549051428; 31777,6773109436;
382; 24115,776348114; 25223,5989859819; 33590,5512199402;
383; 24115,776348114; 25521,4002427435; 33168,8533210754;
384; 24115,776348114; 25639,7603292942; 36349,725276947;
385; 24115,776348114; 25535,0076696777; 35954,0077934265;
386; 24115,776348114; 25459,9312757254; 37052,6444702148;
387; 24115,776348114; 25188,9099211693; 32175,8459358215;
388; 24115,776348114; 25499,5258023119; 32800,2887229919;
389; 24007,4140586853; 25392,3349364805; 36321,6593589783;
390; 24007,4140586853; 25881,07830441; 37540,4640617371;
391; 24007,4140586853; 26471,529923315; 37717,9508857727;
392; 24007,4140586853; 26978,4733133364; 38627,3080863953;
393; 24007,4140586853; 25993,3999938822; 36109,4461631775;
394; 24007,4140586853; 25601,2383026075; 35930,5709877014;
395; 24007,4140586853; 25267,8704178; 36594,8431968689;
396; 24007,4140586853; 25162,5210317469; 30988,04529953;
397; 24007,4140586853; 25386,7994607162; 34034,4009609222;
398; 24007,4140586853; 25368,7173886728; 32810,7401008606;
399; 24007,4140586853; 25300,5381626654; 36457,4222145081;
400; 24007,4140586853; 25303,0350940514; 33857,6564674377;
401; 24007,4140586853; 25253,0514771414; 31033,2900657654;
402; 24007,4140586853; 25173,4051560974; 31729,8766517639;
403; 24007,4140586853; 25507,713298564; 33228,3278007507;
404; 24007,4140586853; 25280,4310087204; 31547,3311424255;
405; 24007,4140586853; 25571,9813899708; 36192,0192527771;
406; 24007,4140586853; 25244,8342323494; 34641,2040214539;
407; 23958,7764091492; 25115,309499135; 33489,8625450134;
408; 23958,7764091492; 25112,3312317419; 31806,7581138611;
409; 23958,7764091492; 25088,3025271988; 31849,3029212952;
410; 23958,7764091492; 25406,2314700365; 32628,7693023682;
411; 23958,7764091492; 25126,3003937674; 31046,8992576599;
412; 23958,7764091492; 25104,644946599; 31470,1925010681;
413; 23958,7764091492; 25144,5343990374; 31620,6773719788;
414; 23958,7764091492; 25245,0448377657; 31473,1339530945;
415; 23958,7764091492; 25352,4629874849; 37632,3828849792;
416; 23958,7764091492; 25513,5750634956; 33291,1449317932;
417; 23958,7764091492; 25233,0044257545; 32021,1860313416;
418; 23958,7764091492; 25175,386319375; 31091,7344932556;
419; 23958,7764091492; 25241,4674809599; 31358,8527030945;
420; 23958,7764091492; 25231,9967629862; 31349,3304862976;
421; 23958,7764091492; 25111,0352201748; 31393,533908844;
422; 23958,7764091492; 25058,5100430298; 30863,7726249695;
423; 23605,8063163757; 25301,0396792078; 33705,0897750854;
424; 23605,8063163757; 25111,8322961044; 31399,1271476746;
425; 23605,8063163757; 25125,7799334288; 32801,0230979919;
426; 23605,8063163757; 24742,1072219849; 31717,5454521179;
427; 23605,8063163757; 24734,5233773279; 31067,2604866028;
428; 23605,8063163757; 25021,4312814617; 37410,7021770477;
429; 23605,8063163757; 24801,3354157877; 30635,3719291687;
430; 23605,8063163757; 24803,5524515677; 30888,4720878601;
431; 23318,0517692566; 24882,1914805889; 32987,5441856384;
432; 23318,0517692566; 25469,4355950928; 35164,509885788;
433; 23318,0517692566; 25843,1935853338; 36080,0969581604;
434; 23318,0517692566; 26432,0028895426; 36189,51329422;
435; 23318,0517692566; 26506,414657321; 36381,3041191101;
436; 23318,0517692566; 26600,5399936581; 35231,3544197083;
437; 23284,6011924744; 26093,5914055491; 35211,3929100037;
438; 23284,6011924744; 25711,1931028032; 37214,7065849304;
439; 23284,6011924744; 25595,2212534237; 35680,1429023743;
440; 23284,6011924744; 25846,9393831491; 37781,6818199158;
441; 23284,6011924744; 26188,2323938274; 37644,8789482117;
442; 23284,6011924744; 26207,6202853775; 36336,4003944397;
443; 23284,6011924744; 25018,7867941952; 35268,4909095764;
444; 23280,025718689; 24754,6412023306; 33981,6142463684;
445; 23280,025718689; 24696,7961202002; 35889,3619842529;
446; 23280,025718689; 24437,8447377634; 31341,448009491;
447; 23280,025718689; 24354,73123353; 30383,2117805481;
448; 23280,025718689; 24371,5271106529; 30312,4616317749;
449; 23280,025718689; 24614,8094007492; 33521,7867355347;
450; 23280,025718689; 24415,7079781389; 30649,504108429;
451; 23280,025718689; 24453,5456280708; 30394,7223930359;
452; 23280,025718689; 24489,3732338619; 30649,504108429;
453; 23280,025718689; 24490,4908702421; 35647,3057250977;
454; 23280,025718689; 24514,1527543402; 30818,9865837097;
455; 23280,025718689; 24466,4363323832; 30692,4888801575;
456; 23280,025718689; 24745,104993329; 33368,7355136871;
457; 23178,1638412476; 24652,3605587626; 34448,1373443604;
458; 23178,1638412476; 24678,662873435; 35827,3388290405;
459; 23178,1638412476; 24405,4002611542; 33233,3124046326;
460; 22724,2107467651; 24431,024962697; 30508,76927948;
461; 22724,2107467651; 24465,1857506084; 31230,3900756836;
462; 22724,2107467651; 24411,3518519878; 32619,8760719299;
463; 22724,2107467651; 24458,9870438814; 31239,8351783752;
464; 22711,4679489136; 24218,9913870049; 34467,9477157593;
465; 22711,4679489136; 24324,2290502167; 31887,1431503296;
466; 22711,4679489136; 23910,8643823624; 29889,0161437988;
467; 22711,4679489136; 23943,4549341011; 33811,0712928772;
468; 22711,4679489136; 24012,0371206856; 34411,0732212067;
469; 22711,4679489136; 24136,2404017544; 34354,0160102844;
470; 22711,4679489136; 24215,4470221376; 31012,3704414368;
