264253,1923;;BEST;WORST;AVG;STD
267142,0062;;;;;
253330,9188;;;;;
269176,3746;;;;;
267850,7179;;;;;
257570,8204;;;;;
264024,0575;;;;;
281265,5932;;;;;
260600,9615;;;;;
256606,8298;;;;;
258655,0978;;;;;
258934,488;;;;;
266817,1382;;;;;
257141,7574;;;;;
232577,3971;;;;;
260694,9256;;;;;
271881,8599;;;;;
242955,3523;;;;;
252318,6013;;;;;
256328,4348;;;;;
259719,4886;;;;;
266552,3954;;;;;
262160,9674;;;;;
247931,0437;;;;;
253150,436;;;;;
261318,8777;;;;;
258042,3366;;;;;
260921,5726;;;;;
254025,6359;;;;;
265063,8502;;;;;
260923,4213;;;;;
249407,488;;;;;
241341,1896;;;;;
254074,7392;;;;;
254578,544;;;;;
253573,5785;;;;;
265381,4132;;;;;
258121,3327;;;;;
260849,1659;;;;;
243177,7821;;;;;
249514,8725;;;;;
267487,442;;;;;
252406,1363;;;;;
253369,3168;;;;;
255772,173;;;;;
256749,7644;;;;;
252663,3083;;;;;
248480,0787;;;;;
256399,8212;;;;;
262774,0626;;;;;
266882,768;;;;;
247254,4372;;;;;
256896,1832;;;;;
244160,0062;;;;;
262132,7129;;;;;
258461,9573;;;;;
255289,3937;;;;;
249210,2676;;;;;
259327,3623;;;;;
270413,5011;;;;;
243931,9927;;;;;
268608,5889;;;;;
253894,6236;;;;;
267714,7203;;;;;
264694,9899;;;;;
273565,2764;;;;;
269847,0162;;;;;
239371,3724;;;;;
270841,0262;;;;;
249723,0916;;;;;
254726,8858;;;;;
248388,3075;;;;;
263384,8045;;;;;
249740,3378;;;;;
257714,3915;;;;;
245975,7145;;;;;
245924,5414;;;;;
253922,2711;;;;;
261066,3959;;;;;
260307,8408;;;;;
249154,2314;;;;;
263251,0845;;;;;
273018,8643;;;;;
263191,0768;;;;;
251493,4371;;;;;
251928,9894;;;;;
260206,9692;;;;;
261686,4678;;;;;
249010,8906;;;;;
271794,7767;;;;;
249229,6549;;;;;
241734,3233;;;;;
253793,0616;;;;;
258233,7305;;;;;
265413,4678;;;;;
241684,9137;;;;;
255842,1374;;;;;
246166,1415;;;;;
248239,6172;;;;;
262026,7446;;;;;
257250,3866;;;;;
275299,9734;;;;;
258987,9772;;;;;
249128,0683;;;;;
245729,5617;;;;;
250164,2021;;;;;
248248,5905;;;;;
246545,0473;;;;;
284167,9737;;;;;
244915,8956;;;;;
263152,3386;;;;;
263048,1914;;;;;
269104,386;;;;;
254446,1539;;;;;
252200,993;;;;;
241985,3162;;;;;
255960,0983;;;;;
261782,9842;;;;;
257957,8181;;;;;
238803,2415;;;;;
250877,3948;;;;;
267638,2914;;;;;
250438,2595;;;;;
258122,0846;;;;;
245028,0196;;;;;
259407,3482;;;;;
240661,2439;;;;;
269200,445;;;;;
265397,6152;;;;;
264594,9563;;;;;
259232,5641;;;;;
249380,9081;;;;;
265706,1872;;;;;
260362,9468;;;;;
259884,7188;;;;;
260950,8805;;;;;
273177,7685;;;;;
268770,0621;;;;;
257938,0515;;;;;
241345,8913;;;;;
253691,9165;;;;;
267473,171;;;;;
263947,1724;;;;;
268460,9549;;;;;
262390,2159;;;;;
248909,3436;;;;;
246176,2596;;;;;
274243,728;;;;;
248410,4886;;;;;
281010,2922;;;;;
255861,8632;;;;;
232676,6058;;;;;
247912,0527;;;;;
264596,1878;;;;;
245740,5933;;;;;
266265,6403;;;;;
262068,7705;;;;;
267312,8958;;;;;
267032,9617;;;;;
236251,0904;;;;;
253076,469;;;;;
259762,8623;;;;;
260224,6741;;;;;
249998,2984;;;;;
259675,515;;;;;
276440,3175;;;;;
245796,526;;;;;
265820,759;;;;;
258408,6878;;;;;
262483,9612;;;;;
249301,5516;;;;;
254836,703;;;;;
270395,2228;;;;;
254905,9362;;;;;
256329,5328;;;;;
257589,5444;;;;;
265143,3248;;;;;
263615,1633;;;;;
257227,6317;;;;;
273489,0972;;;;;
262813,5789;;;;;
263083,762;;;;;
271051,9422;;;;;
261221,2772;;;;;
251225,6329;;;;;
269223,0277;;;;;
265834,8136;;;;;
263324,0653;;;;;
265304,5797;;;;;
269573,5486;;;;;
257933,6776;;;;;
256233,194;;;;;
266008,8972;;;;;
240288,8248;;;;;
265079,5603;;;;;
264985,0933;;;;;
261898,5616;;;;;
233422,5044;;;;;
252569,1274;;;;;
246993,0595;;;;;
246735,2524;;;;;
260097,4177;;;;;
251304,1391;;;;;
252148,3657;;;;;
264970,2669;;;;;
245558,9681;;;;;
276493,9506;;;;;
249871,1564;;;;;
264143,3703;;;;;
247743,3699;;;;;
248530,5051;;;;;
265848,8591;;;;;
249329,955;;;;;
255336,489;;;;;
240948,828;;;;;
262804,1322;;;;;
254854,6574;;;;;
252738,51;;;;;
257443,4051;;;;;
263314,099;;;;;
258236,0365;;;;;
247693,6637;;;;;
254894,2058;;;;;
259061,7964;;;;;
255556,1568;;;;;
264486,2189;;;;;
278465,7287;;;;;
260268,3685;;;;;
255037,9939;;;;;
267789,0148;;;;;
259067,9032;;;;;
281586,3902;;;;;
246129,637;;;;;
250094,352;;;;;
266325,7969;;;;;
245476,6768;;;;;
248981,7513;;;;;
256985,7424;;;;;
256497,6063;;;;;
249576,0603;;;;;
254688,0369;;;;;
269544,5331;;;;;
255460,1779;;;;;
251634,2085;;;;;
235446,1033;;;;;
260599,0486;;;;;
269532,7227;;;;;
237867,6555;;;;;
263602,6843;;;;;
253593,8211;;;;;
249452,3561;;;;;
240581,6366;;;;;
256895,3579;;;;;
249247,9763;;;;;
265598,2133;;;;;
256443,2888;;;;;
256181,5671;;;;;
251397,166;;;;;
231064,0671;;;;;
254357,091;;;;;
262266,4279;;;;;
261862,8513;;;;;
278517,198;;;;;
250920,8189;;;;;
251933,5978;;;;;
249582,7182;;;;;
260411,4889;;;;;
262678,1951;;;;;
253748,7352;;;;;
254953,6946;;;;;
268311,6967;;;;;
249632,1928;;;;;
241710,0803;;;;;
249232,1688;;;;;
260637,0977;;;;;
254274,7409;;;;;
259645,441;;;;;
239845,7871;;;;;
274524,0244;;;;;
248420,2627;;;;;
269307,3801;;;;;
247249,4522;;;;;
245635,095;;;;;
257409,8319;;;;;
257118,2585;;;;;
254899,8115;;;;;
254952,1738;;;;;
259606,3602;;;;;
258227,922;;;;;
263612,9882;;;;;
259622,836;;;;;
258042,4568;;;;;
263341,8772;;;;;
257179,8442;;;;;
245442,7375;;;;;
255358,0482;;;;;
242858,8277;;;;;
240505,7581;;;;;
242326,0717;;;;;
261569,0219;;;;;
262128,5442;;;;;
267483,1015;;;;;
246582,3167;;;;;
256901,7331;;;;;
256024,538;;;;;
247363,2766;;;;;
246995,4618;;;;;
255722,0673;;;;;
250464,4734;;;;;
262604,7574;;;;;
260083,2885;;;;;
266887,2175;;;;;
258073,6519;;;;;
247300,2155;;;;;
252563,2376;;;;;
262797,3632;;;;;
266632,759;;;;;
260228,1444;;;;;
258321,9945;;;;;
281969,5469;;;;;
270947,788;;;;;
243008,2583;;;;;
268736,8638;;;;;
248231,9778;;;;;
271745,1948;;;;;
250146,113;;;;;
259736,1932;;;;;
259862,9142;;;;;
267199,7456;;;;;
248084,8932;;;;;
254528,7009;;;;;
269389,0675;;;;;
238042,8193;;;;;
254547,735;;;;;
256557,2054;;;;;
260536,4056;;;;;
271139,8636;;;;;
271040,7437;;;;;
240806,4432;;;;;
260787,5357;;;;;
265951,4388;;;;;
265085,7668;;;;;
261434,7744;;;;;
256061,7221;;;;;
246979,5816;;;;;
264830,9483;;;;;
257286,8608;;;;;
257090,1582;;;;;
277160,0996;;;;;
276119,6098;;;;;
250053,859;;;;;
258534,4582;;;;;
267070,1094;;;;;
260954,3817;;;;;
247179,5403;;;;;
255354,1773;;;;;
235828,3001;;;;;
262335,9572;;;;;
282473,6654;;;;;
253885,1491;;;;;
257568,0242;;;;;
268415,506;;;;;
264797,2227;;;;;
249027,3808;;;;;
249924,0786;;;;;
234204,5332;;;;;
242368,9655;;;;;
239816,0808;;;;;
250071,0488;;;;;
258010,579;;;;;
261941,0846;;;;;
260038,5189;;;;;
257375,1441;;;;;
255813,2433;;;;;
256882,714;;;;;
256983,4284;;;;;
270817,7778;;;;;
261627,9965;;;;;
251417,7358;;;;;
255974,3453;;;;;
252057,4719;;;;;
271009,6848;;;;;
262920,2966;;;;;
249523,4802;;;;;
247247,4876;;;;;
251857,9189;;;;;
252320,1297;;;;;
254293,8953;;;;;
257456,5145;;;;;
260595,3017;;;;;
240967,5375;;;;;
237105,0903;;;;;
254365,3093;;;;;
247920,5552;;;;;
274175,1444;;;;;
250097,4732;;;;;
262528,2526;;;;;
260685,4983;;;;;
251028,0648;;;;;
249125,3028;;;;;
249205,1577;;;;;
259500,1054;;;;;
256409,4641;;;;;
264144,401;;;;;
263581,137;;;;;
264825,7057;;;;;
269753,0726;;;;;
264861,7696;;;;;
263333,0631;;;;;
255537,6337;;;;;
264963,4565;;;;;
267130,8183;;;;;
261951,3185;;;;;
277574,4349;;;;;
256377,5622;;;;;
241616,3542;;;;;
270073,7364;;;;;
260687,4143;;;;;
255351,7524;;;;;
246144,6369;;;;;
260140,9218;;;;;
268004,1227;;;;;
255056,7486;;;;;
266275,3516;;;;;
258586,883;;;;;
257031,114;;;;;
268762,469;;;;;
261252,8323;;;;;
236658,8271;;;;;
232606,5105;;;;;
266031,8395;;;;;
267699,5838;;;;;
262136,3566;;;;;
246639,4955;;;;;
275689,7153;;;;;
257894,2761;;;;;
259117,7681;;;;;
250116,7172;;;;;
254042,9401;;;;;
265529,4646;;;;;
259130,6409;;;;;
247135,421;;;;;
266122,6496;;;;;
254722,0954;;;;;
252448,2997;;;;;
242116,0731;;;;;
265066,5066;;;;;
256755,996;;;;;
267128,7549;;;;;
278685,6519;;;;;
259248,1709;;;;;
242521,081;;;;;
240086,7733;;;;;
246982,2082;;;;;
258473,0374;;;;;
252291,0592;;;;;
262413,0052;;;;;
263370,9138;;;;;
260107,4504;;;;;
253295,2638;;;;;
238533,1843;;;;;
246336,7926;;;;;
261929,1699;;;;;
278852,3871;;;;;
270959,6697;;;;;
254077,0913;;;;;
259207,3397;;;;;
258019,399;;;;;
253668,7792;;;;;
261794,7747;;;;;
245914,0658;;;;;
261294,5656;;;;;
268862,7252;;;;;
250602,2513;;;;;
260614,208;;;;;
258995,0876;;;;;
252818,0037;;;;;
264346,8893;;;;;
260924,1877;;;;;
244787,489;;;;;
246830,6683;;;;;
259874,0058;;;;;
268596,3327;;;;;
265760,7873;;;;;
258338,5463;;;;;
261424,0755;;;;;
265061,0561;;;;;
261877,9395;;;;;
266413,9352;;;;;
244261,0868;;;;;
255594,8878;;;;;
268118,7105;;;;;
250379,1734;;;;;
247346,8064;;;;;
260004,5345;;;;;
276020,9255;;;;;
274352,5785;;;;;
261215,8832;;;;;
257459,7766;;;;;
263114,4991;;;;;
265205,597;;;;;
270785,1339;;;;;
249422,2157;;;;;
243375,1906;;;;;
271451,5535;;;;;
274560,5873;;;;;
270217,4566;;;;;
255175,273;;;;;
256664,0081;;;;;
248618,7379;;;;;
254763,1632;;;;;
253482,9084;;;;;
261327,9561;;;;;
252959,507;;;;;
262929,6268;;;;;
268340,8992;;;;;
247780,9072;;;;;
260653,5204;;;;;
253382,0005;;;;;
247481,977;;;;;
244681,4281;;;;;
254600,7534;;;;;
269995,0388;;;;;
247444,8343;;;;;
255450,4804;;;;;
255927,3972;;;;;
251832,3029;;;;;
247983,7291;;;;;
270298,8639;;;;;
263401,8528;;;;;
259935,1151;;;;;
276479,7687;;;;;
245072,1896;;;;;
259659,5065;;;;;
247212,7081;;;;;
259357,1084;;;;;
268699,6142;;;;;
259432,8908;;;;;
278414,1959;;;;;
249655,6964;;;;;
259329,6686;;;;;
262740,8224;;;;;
263263,4038;;;;;
253070,7887;;;;;
239539,9667;;;;;
251540,3203;;;;;
267193,1259;;;;;
250486,9947;;;;;
246387,5021;;;;;
285416,1583;;;;;
254903,6769;;;;;
235436,8197;;;;;
266869,1729;;;;;
261739,4565;;;;;
270348,6325;;;;;
252929,7622;;;;;
258701,2542;;;;;
277098,2002;;;;;
248343,7023;;;;;
254977,291;;;;;
268512,34;;;;;
256083,2867;;;;;
250437,0222;;;;;
265806,4102;;;;;
263544,9408;;;;;
262284,8045;;;;;
249133,3138;;;;;
248551,4098;;;;;
259748,0071;;;;;
254402,7905;;;;;
258811,4803;;;;;
254695,0914;;;;;
260410,7083;;;;;
262450,1131;;;;;
255577,4414;;;;;
252549,2367;;;;;
245345,8262;;;;;
242672,731;;;;;
276776,7845;;;;;
250231,8618;;;;;
256870,2749;;;;;
253775,9775;;;;;
253073,7669;;;;;
273913,6437;;;;;
270244,2978;;;;;
262869,1219;;;;;
257879,0942;;;;;
243573,309;;;;;
268613,8981;;;;;
244607,8972;;;;;
269073,7722;;;;;
260946,4737;;;;;
261215,835;;;;;
251748,7233;;;;;
269916,9897;;;;;
252084,483;;;;;
252840,586;;;;;
274707,8791;;;;;
251218,3802;;;;;
253545,9015;;;;;
241898,6593;;;;;
272309,2288;;;;;
253044,4661;;;;;
271485,648;;;;;
264443,1866;;;;;
256700,8151;;;;;
249966,8219;;;;;
256652,3483;;;;;
259274,9278;;;;;
261576,6283;;;;;
278114,9986;;;;;
245950,1079;;;;;
278924,3593;;;;;
265875,4825;;;;;
262851,9964;;;;;
246707,7841;;;;;
255689,3864;;;;;
269518,7948;;;;;
255925,9899;;;;;
239500,0403;;;;;
255451,5922;;;;;
258740,562;;;;;
260700,6452;;;;;
244844,0701;;;;;
258078,0997;;;;;
251615,601;;;;;
256916,4649;;;;;
258643,9854;;;;;
255523,8042;;;;;
261648,3278;;;;;
264901,314;;;;;
234487,7913;;;;;
252810,2609;;;;;
258260,3719;;;;;
275259,4424;;;;;
246159,8099;;;;;
259246,8397;;;;;
262069,6514;;;;;
244074,4353;;;;;
257319,2219;;;;;
254794,6189;;;;;
267273,7019;;;;;
257438,9386;;;;;
260280,4696;;;;;
269024,3273;;;;;
249176,4986;;;;;
263369,1233;;;;;
234198,1734;;;;;
267790,4482;;;;;
282994,8202;;;;;
248903,0821;;;;;
258981,8367;;;;;
248600,9971;;;;;
270211,5043;;;;;
245828,3995;;;;;
235120,3999;;;;;
246052,9569;;;;;
256758,4976;;;;;
261617,6542;;;;;
261413,5726;;;;;
270998,7191;;;;;
237409,474;;;;;
264939,5901;;;;;
251289,0203;;;;;
241428,3232;;;;;
255466,6233;;;;;
243687,6202;;;;;
260208,5937;;;;;
257125,0642;;;;;
244146,1387;;;;;
256533,9012;;;;;
259638,3591;;;;;
252283,1446;;;;;
246675,5269;;;;;
258035,436;;;;;
240464,4278;;;;;
254308,8336;;;;;
254588,7485;;;;;
275969,9457;;;;;
232083,2988;;;;;
268308,3311;;;;;
270290,6347;;;;;
257186,3829;;;;;
252218,895;;;;;
255622,6122;;;;;
263013,8108;;;;;
259251,0342;;;;;
262354,945;;;;;
251383,4313;;;;;
253487,0856;;;;;
273017,6797;;;;;
266201,1989;;;;;
251719,0636;;;;;
247827,9334;;;;;
247563,1051;;;;;
257908,5289;;;;;
251952,1105;;;;;
254997,2031;;;;;
257992,7035;;;;;
252289,0585;;;;;
257293,2176;;;;;
261879,576;;;;;
267770,9688;;;;;
246715,557;;;;;
263260,3942;;;;;
253955,3836;;;;;
254870,4038;;;;;
249999,5012;;;;;
268847,9262;;;;;
252820,3727;;;;;
267172,3629;;;;;
258366,4745;;;;;
277591,9522;;;;;
252564,8066;;;;;
243046,5834;;;;;
257661,24;;;;;
253853,3906;;;;;
247459,6797;;;;;
264259,806;;;;;
254442,0893;;;;;
252892,9016;;;;;
257898,5504;;;;;
257232,3123;;;;;
260243,6904;;;;;
263338,2763;;;;;
258972,2666;;;;;
254768,1017;;;;;
257410,0053;;;;;
263054,1238;;;;;
250988,0683;;;;;
267919,1299;;;;;
262840,6985;;;;;
246946,9178;;;;;
253888,8857;;;;;
247743,2124;;;;;
260865,3945;;;;;
249406,7611;;;;;
266329,8922;;;;;
258950,3891;;;;;
255928,0226;;;;;
249377,092;;;;;
263094,2181;;;;;
267903,1105;;;;;
272659,3466;;;;;
249400,3593;;;;;
262930,5293;;;;;
257549,9509;;;;;
250042,2052;;;;;
258091,1579;;;;;
258154,635;;;;;
259205,9468;;;;;
262212,6484;;;;;
263327,3032;;;;;
250422,7986;;;;;
258923,0546;;;;;
274038,3233;;;;;
255578,9958;;;;;
246752,9014;;;;;
255072,2907;;;;;
240498,9405;;;;;
272043,8483;;;;;
266630,9979;;;;;
275577,6436;;;;;
250521,6417;;;;;
258059,51;;;;;
253519,7098;;;;;
252731,6416;;;;;
259252,4386;;;;;
267836,1057;;;;;
250931,315;;;;;
237906,451;;;;;
247800,8571;;;;;
260020,7789;;;;;
252723,8143;;;;;
256723,4359;;;;;
289319,2366;;;;;
264554,1014;;;;;
259409,0357;;;;;
266273,5372;;;;;
262139,4329;;;;;
259412,8316;;;;;
263120,7422;;;;;
264208,7266;;;;;
266983,6252;;;;;
258827,9087;;;;;
258493,3991;;;;;
271202,4254;;;;;
249888,2641;;;;;
250152,4915;;;;;
251542,0137;;;;;
232121,4549;;;;;
272642,5093;;;;;
249925,5782;;;;;
251904,0449;;;;;
262257,3676;;;;;
256947,5314;;;;;
260162,2836;;;;;
246163,2238;;;;;
265208,6291;;;;;
262352,4464;;;;;
276442,8801;;;;;
259434,3251;;;;;
260331,8799;;;;;
255421,4294;;;;;
255138,6437;;;;;
260346,3275;;;;;
267049,2212;;;;;
261189,5564;;;;;
255386,3651;;;;;
258553,0935;;;;;
236278,6458;;;;;
240224,6723;;;;;
250488,2027;;;;;
246246,9014;;;;;
269565,4365;;;;;
257063,1871;;;;;
259566,5191;;;;;
248816,0397;;;;;
254569,4881;;;;;
267166,9817;;;;;
250747,0464;;;;;
268423,8555;;;;;
258069,5963;;;;;
256554,9555;;;;;
271032,3104;;;;;
261110,5913;;;;;
246923,3096;;;;;
273480,8614;;;;;
262763,2668;;;;;
258355,0434;;;;;
263068,6436;;;;;
259860,8802;;;;;
256568,4279;;;;;
261059,5164;;;;;
249068,9408;;;;;
269939,4125;;;;;
267082,178;;;;;
257766,244;;;;;
245478,9407;;;;;
274969,0429;;;;;
251142,0438;;;;;
254958,4066;;;;;
229632,549;;;;;
275666,9977;;;;;
254925,4805;;;;;
256134,9384;;;;;
250119,6751;;;;;
245838,9639;;;;;
269990,4864;;;;;
281907,3569;;;;;
263432,6387;;;;;
253845,2388;;;;;
240558,8139;;;;;
262068,9333;;;;;
250723,2367;;;;;
262434,0059;;;;;
272161,3519;;;;;
275792,3354;;;;;
253500,2262;;;;;
240442,3177;;;;;
271257,6121;;;;;
250895,1409;;;;;
260164,486;;;;;
266713,9086;;;;;
264482,5506;;;;;
258868,096;;;;;
266961,3177;;;;;
247038,2997;;;;;
267080,5797;;;;;
265599,5572;;;;;
239594,3142;;;;;
261758,9017;;;;;
270881,4753;;;;;
263097,654;;;;;
243248,2665;;;;;
256317,1132;;;;;
243894,2741;;;;;
258139,3578;;;;;
256691,4525;;;;;
264256,9603;;;;;
252592,7736;;;;;
262613,4506;;;;;
269112,3694;;;;;
247794,9648;;;;;
251081,1523;;;;;
266519,3135;;;;;
267057,5117;;;;;
258645,6184;;;;;
273328,2487;;;;;
250562,975;;;;;
259253,3387;;;;;
259984,7134;;;;;
249651,5266;;;;;
258717,5509;;;;;
267635,511;;;;;
258634,9812;;;;;
252278,0609;;;;;
255202,5442;;;;;
254569,8759;;;;;
270026,6145;;;;;
266378,8144;;;;;
256013,7436;;;;;
252176,977;;;;;
249068,5337;;;;;
262398,698;;;;;
272125,2455;;;;;
254567,935;;;;;
266745,8455;;;;;
259435,9041;;;;;
271028,0523;;;;;
238818,3709;;;;;
245015,593;;;;;
253158,628;;;;;
255112,2733;;;;;
246751,7466;;;;;
262826,2806;;;;;
249081,505;;;;;
261604,0072;;;;;
250195,4913;;;;;
244829,6331;;;;;
264926,981;;;;;
247749,4562;;;;;
269297,1226;;;;;
266901,1714;;;;;
250219,2917;;;;;
258513,4235;;;;;
233870,7732;;;;;
277238,7216;;;;;
248800,1965;;;;;
244029,2617;;;;;
254835,7156;;;;;
262762,6709;;;;;
251899,6928;;;;;
263047,8535;;;;;
266706,4939;;;;;
243661,0547;;;;;
265758,9412;;;;;
267404,4971;;;;;
264186,7443;;;;;
252466,4058;;;;;
262366,5623;;;;;
268857,9648;;;;;
266122,5243;;;;;
260868,7105;;;;;
263272,1011;;;;;
269569,3792;;;;;
259222,7024;;;;;
260700,9814;;;;;
264073,3319;;;;;
258756,9061;;;;;
272019,8476;;;;;
259015,3389;;;;;
243735,9421;;;;;
253422,2742;;;;;
258924,465;;;;;
255164,3944;;;;;
256596,2787;;;;;
261885,2206;;;;;
230013,7444;;;;;
259616,8377;;;;;
239289,7803;;;;;
242886,8591;;;;;
231054,6878;;;;;
260781,5796;;;;;
255970,0783;;;;;
240128,514;;;;;
248645,6537;;;;;
267919,6238;;;;;
242392,4851;;;;;
234394,4983;;;;;
253488,8708;;;;;
252837,1085;;;;;
276806,5114;;;;;
268978,1982;;;;;
250028,296;;;;;
259649,8465;;;;;
272114,1944;;;;;
235815,9714;;;;;
258492,0915;;;;;
248441,9288;;;;;
262690,7185;;;;;
249317,3431;;;;;
271854,3919;;;;;
270278,7957;;;;;
271754,315;;;;;
265747,502;;;;;
248673,7887;;;;;
272796,4385;;;;;
247909,3722;;;;;
243871,91;;;;;
259845,7292;;;;;
249153,3516;;;;;
258305,6759;;;;;
263114,8288;;;;;
258054,818;;;;;
265343,9581;;;;;
262288,8235;;;;;
263446,9336;;;;;
261800,957;;;;;
247261,376;;;;;
278642,4821;;;;;
240893,3951;;;;;
257895,1425;;;;;
247762,5795;;;;;
251898,0005;;;;;
261144,2055;;;;;
246571,3976;;;;;
249897,7043;;;;;
252848,3838;;;;;
271360,2475;;;;;
253163,9115;;;;;
243989,4912;;;;;
249626,2505;;;;;
256411,7494;;;;;
235124,2267;;;;;
250607,1204;;;;;
255119,3341;;;;;
268412,9638;;;;;
272542,9219;;;;;
250828,5771;;;;;
259803,4934;;;;;
268897,3419;;;;;
261567,9004;;;;;
256053,8983;;;;;
251745,8802;;;;;
257857,3216;;;;;
242352,6579;;;;;
287684,3738;;;;;
266125,1287;;;;;
248996,1037;;;;;
241980,8032;;;;;
254765,4734;;;;;
251108,3543;;;;;
269661,624;;;;;
255338,1873;;;;;
251054,6161;;;;;
262971,283;;;;;
249523,2928;;;;;
268806,9563;;;;;
257058,9792;;;;;
260039,6706;;;;;
249177,9918;;;;;
249557,4841;;;;;
263494,4949;;;;;
253553,9912;;;;;
244357,6049;;;;;
256326,0959;;;;;
249214,1138;;;;;
244719,8912;;;;;
250190,4372;;;;;
256101,5105;;;;;
239167,532;;;;;
267317,9525;;;;;
268190,1824;;;;;
260160,214;;;;;
257389,7057;;;;;
264723,2569;;;;;
255171,2687;;;;;
264397,2688;;;;;
255001,7945;;;;;
257534,5589;;;;;
272020,4188;;;;;
271155,381;;;;;
236639,9439;;;;;
252259,6199;;;;;
248865,777;;;;;
240735,4438;;;;;
259325,6974;;;;;
246318,1672;;;;;
262710,6995;;;;;
246239,161;;;;;
249868,383;;;;;
247561,3091;;;;;
275751,5841;;;;;
265730,0865;;;;;
261680,4071;;;;;
252446,3481;;;;;
253002,4713;;;;;
259946,1305;;;;;
260111,3201;;;;;
256569,7971;;;;;
259682,0511;;;;;
254694,2336;;;;;
249182,0801;;;;;
268101,3695;;;;;
270657,2335;;;;;
267453,1568;;;;;
261840,8133;;;;;
259363,7729;;;;;
252726,0523;;;;;
256617,4673;;;;;
239745,3357;;;;;
279671,5469;;;;;
248519,8482;;;;;
255949,181;;;;;
249662,0891;;;;;
257395,0723;;;;;
256799,1501;;;;;
251229,5035;;;;;
245848,9319;;;;;
256257,4284;;;;;
263088,5896;;;;;
247093,0945;;;;;
