PopSize: 1000 MutationProb: 0,4 CrossoverProb: 0,7 GenCount: 650 Tour: 16; Best; Avg; Worst;
1; 220029,938964844; 242038,745731247; 266639,451156616;
2; 207223,056777954; 231404,96486253; 268569,19442749;
3; 196068,926261902; 222949,737746122; 252604,698959351;
4; 196026,802589417; 211827,076911274; 244230,816108704;
5; 186426,102272034; 203503,570869612; 223792,413665771;
6; 186426,102272034; 197803,792636974; 213055,834136963;
7; 180654,93447113; 193843,490906502; 211789,54384613;
8; 176162,180397034; 188726,466253065; 203184,370735168;
9; 176074,070960999; 185903,125978975; 200182,272369385;
10; 172537,681480408; 182339,980795084; 195001,329338074;
11; 166885,974411011; 177596,805756771; 195214,231834412;
12; 165634,572471619; 175248,138153637; 188776,08379364;
13; 160002,536499023; 172673,392695311; 191546,905357361;
14; 158647,252563477; 169473,746744125; 186941,153739929;
15; 156745,765930176; 166260,738562443; 181985,119636536;
16; 152790,319213867; 161945,411354515; 178005,261253357;
17; 146657,639007568; 159577,264454689; 176135,631881714;
18; 141793,375015259; 156201,166769291; 170733,115791321;
19; 140399,310905457; 151446,757371395; 172106,395957947;
20; 138821,458257675; 146542,643536909; 158404,821678162;
21; 136958,457557678; 142534,912623394; 156124,943153381;
22; 135073,520330429; 141375,400541918; 152599,881439209;
23; 133985,016471863; 138838,554135778; 151729,943454742;
24; 132703,323249817; 138463,465689714; 153470,194494247;
25; 130047,142601013; 137578,71327869; 150469,144491196;
26; 128759,954534531; 136313,159298378; 149408,596458435;
27; 126421,909873962; 134346,106129793; 150938,861631393;
28; 124227,207130432; 132266,21197077; 146155,458061218;
29; 124227,207130432; 130654,540497271; 145900,337028503;
30; 122434,080343246; 129108,239661205; 141042,394943237;
31; 116910,431264877; 127751,383170771; 141716,614149094;
32; 115594,063848495; 124609,246120625; 143127,358139038;
33; 113264,40099144; 120386,050904625; 135846,69509697;
34; 113162,943624496; 117218,951023041; 125486,268651962;
35; 111323,221944809; 116946,381743761; 126521,645353317;
36; 110229,794210434; 116190,872020542; 126490,700643539;
37; 110150,494573593; 115414,98329273; 127815,897359848;
38; 108274,314306259; 114000,859719267; 124820,843191147;
39; 107238,954702377; 112345,121917999; 124842,827932358;
40; 107027,532476425; 111837,587574442; 122641,501974106;
41; 105793,866689682; 110873,072975964; 123610,005773544;
42; 105549,980581284; 109457,445323519; 121177,887029648;
43; 104648,072591782; 109038,910192041; 120550,572502136;
44; 102414,288778305; 108704,324539545; 120983,549352646;
45; 102414,288778305; 107890,200033003; 119195,142309189;
46; 101587,465658188; 106848,86534897; 117196,555273056;
47; 100101,168615341; 106268,136399797; 117105,180959702;
48; 100101,168615341; 104921,503033743; 115830,9759655;
49; 99097,7316646576; 104086,843311857; 116497,574941635;
50; 97455,2678585052; 103567,338473763; 115432,876882553;
51; 97455,2678585052; 102625,329563332; 116329,705587387;
52; 97124,3493404388; 101048,746087578; 111640,664365768;
53; 95389,848028183; 100757,651334444; 111039,157926559;
54; 95013,7904644012; 99688,0287397862; 111716,12187767;
55; 93608,1291561127; 98963,3276953087; 109709,017950058;
56; 93608,1291561127; 97749,5627690582; 110005,864049911;
57; 93190,1639575958; 96880,1120271435; 108660,887861252;
58; 92196,8147716522; 97239,2655204926; 109150,455945969;
59; 92196,8147716522; 96055,5025957146; 107317,556087494;
60; 91106,6232852936; 95273,5536989613; 107668,891504288;
61; 90531,1448459625; 94597,786000248; 109276,228891373;
62; 89936,0579776764; 94756,3657609119; 104220,054071426;
63; 89532,3950138092; 94358,6745473614; 104749,522287369;
64; 89411,3920230865; 93252,4490212917; 104109,471551895;
65; 87933,2875919342; 91980,1035220127; 103508,389818192;
66; 87357,8133182526; 91001,7319534149; 108104,42902565;
67; 86325,6971225739; 90331,9679764957; 103967,283296585;
68; 85624,7690372467; 90194,611887022; 101543,838098526;
69; 85624,7690372467; 90414,9344860039; 103507,203210831;
70; 84326,523431778; 88710,0808364372; 100637,580524445;
71; 84326,523431778; 87362,612158577; 96862,3924045563;
72; 83970,0888614655; 87599,2422999287; 98200,6310920715;
73; 83527,6036701202; 87060,6364060516; 99232,909570694;
74; 83299,8682193756; 86484,5204166431; 97675,4174671173;
75; 82775,574213028; 86195,9185459137; 96025,8221092224;
76; 82438,1471042633; 86088,4048651352; 95916,4899234772;
77; 81500,3026981354; 86035,1676487408; 97717,047990799;
78; 81500,3026981354; 84899,1405183582; 97579,666765213;
79; 80972,4113101959; 83874,291389492; 95197,2964038849;
80; 79132,1766147614; 84301,15284412; 97149,7087345123;
81; 79002,0942783356; 83611,6104642048; 94212,6102771759;
82; 78429,0714511871; 82480,7045066223; 94077,5493564606;
83; 77345,1080284119; 80445,0034555874; 90599,92070961;
84; 76851,5218257904; 81084,0576830387; 92911,4017505646;
85; 76851,5218257904; 81222,8436807728; 92541,2153873444;
86; 76049,2711544037; 80400,3733857498; 91826,4733371735;
87; 76049,2711544037; 79816,8232182827; 91778,4600887299;
88; 75524,2693386078; 78547,0256469383; 91895,2890377045;
89; 74281,2766094208; 78033,081013895; 91412,5158748627;
90; 74281,2766094208; 78145,8723343487; 89866,0036678314;
91; 74150,7752971649; 77479,3547492161; 90341,889623642;
92; 73041,7654399872; 76246,2087553482; 87031,1447048187;
93; 73041,7654399872; 75578,8253365841; 88858,3038158417;
94; 72117,4655818939; 75486,5481839542; 85183,1092510223;
95; 72099,0482311249; 75477,6059912357; 84795,0887432098;
96; 70634,9561519623; 74769,7667333031; 86184,0231685638;
97; 70634,9561519623; 75012,1891100273; 85347,2251415253;
98; 70014,3053646088; 74047,1200931015; 86692,0438976288;
99; 69886,12251091; 72927,0338578892; 85169,6340465546;
100; 69782,8379497528; 72205,974209631; 82705,5053462982;
101; 68422,889585495; 72000,1709384594; 83732,5508556366;
102; 68422,889585495; 71830,113381546; 83479,9999828339;
103; 68349,879781723; 72439,1066757183; 83451,1504650116;
104; 68349,879781723; 71394,2195192757; 81642,8017101288;
105; 67512,6540813446; 71803,4804057026; 81599,91056633;
106; 67512,6540813446; 71215,2015570278; 81428,4505443573;
107; 67143,6180934906; 71195,9528426304; 80404,4400691986;
108; 66419,1819133759; 70864,2144726086; 83152,2691020966;
109; 66192,8833599091; 69315,3081877995; 78503,4560108185;
110; 65698,7681865692; 69757,2540319576; 80888,9880199432;
111; 65698,7681865692; 69556,8945508995; 79455,2714672089;
112; 65293,009809494; 68999,2347820663; 80029,4746990204;
