PopSize: 1000 MutationProb: 0,4 CrossoverProb: 0,7 GenCount: 650 Tour: 16; Best; Avg; Worst;
1; 220774,913513184; 241334,574339828; 265546,406036377;
2; 204653,872886658; 232956,677969326; 264507,052825928;
3; 204653,872886658; 225672,281381861; 260090,657302856;
4; 201883,384117126; 220594,59243461; 244190,265029907;
5; 198820,678230286; 210860,704931784; 243072,082580566;
6; 195151,446044922; 204256,353659102; 223297,643035889;
7; 188959,141853333; 201148,846962706; 222034,432149887;
8; 186525,986549377; 197231,242191853; 216047,170089722;
9; 181417,952171326; 192601,30691349; 210052,230262756;
10; 176496,109489441; 188896,460447235; 205380,444221497;
11; 171528,34539032; 184273,976547497; 204339,53818512;
12; 171342,948600769; 180616,763076103; 201309,248580933;
13; 164635,585227966; 177219,371481834; 191684,136131287;
14; 164635,585227966; 173763,967791035; 193364,294692993;
15; 159562,623283386; 170070,19130954; 189562,067619324;
16; 159189,916069031; 168070,340381926; 184136,478019714;
17; 156652,064628601; 166328,206642202; 181330,431411743;
18; 153495,604652405; 163719,532700466; 183009,256752014;
19; 152255,603157043; 160168,340167789; 172582,109382629;
20; 147436,871253967; 157986,058456541; 169682,082206726;
21; 147436,871253967; 156152,900252525; 175791,833786011;
22; 145472,131019592; 154310,967473238; 168352,625160217;
23; 143618,961296082; 150862,297507828; 168415,984580994;
24; 141163,667243958; 148878,545433544; 162407,339439392;
25; 140710,217552185; 147882,361200981; 161912,170341492;
26; 138425,312644958; 146040,612819866; 159816,640022278;
27; 135743,418540955; 143623,413310547; 156946,51927948;
28; 130966,158317566; 140812,389077469; 153635,515235901;
29; 130966,158317566; 139732,535331009; 152539,088928223;
30; 128498,024085999; 138410,249062109; 152931,797370911;
31; 125082,705654144; 134655,047743126; 151900,057441711;
32; 122216,964809418; 131891,371288761; 144388,844154358;
33; 119666,687526703; 128356,739523041; 151423,397361755;
34; 119332,993995667; 126518,106874924; 142247,964733124;
35; 117601,50573349; 124710,010621246; 141460,178260803;
36; 115500,755184174; 123066,717905437; 134450,507915497;
37; 115029,783473969; 120971,327475561; 135091,06936264;
38; 113869,221096039; 119933,421655554; 132278,026165009;
39; 113456,803646088; 117660,966242439; 129378,603694916;
40; 112628,816448212; 116827,860113937; 128596,831104279;
41; 111133,158916473; 116096,657900715; 132769,998081207;
42; 109981,66299057; 114688,986563339; 127004,164363861;
43; 109678,41701889; 114015,613089043; 125608,443172455;
44; 108711,061641693; 113462,901826715; 125396,676921844;
45; 107251,549877167; 112307,888497952; 125655,746852875;
46; 105704,824474335; 111532,492922964; 125433,621608734;
47; 105704,824474335; 110745,026388058; 125079,174037933;
48; 104293,918117523; 109268,241733631; 120343,266735077;
49; 102717,978298187; 108920,882617462; 121560,853462219;
50; 102717,978298187; 107751,721048485; 122495,884197235;
51; 101398,787624359; 106927,179904572; 118548,235172272;
52; 99881,9533042908; 106863,02112719; 121662,922100067;
53; 99588,725856781; 105153,525504429; 118547,025203705;
54; 98142,1543540955; 102942,382313465; 113120,97661972;
55; 97323,7561607361; 101064,993965713; 110025,925518036;
56; 96082,1492881775; 99574,8443051834; 111068,549873352;
57; 95932,1677513123; 99160,0257132816; 109663,106197357;
58; 94134,3691062927; 98735,2399301453; 109898,062801361;
59; 92109,7664756775; 97395,8950365181; 108002,071407318;
