PopSize: 1000 MutationProb: 0,4 CrossoverProb: 0,7 GenCount: 650 Tour: 16; Best; Avg; Worst;
1; 218203,863723755; 240566,043248148; 267748,688224792;
2; 210612,312595367; 228858,831712986; 255125,160858154;
3; 197764,030612946; 221784,271272432; 252235,84602356;
4; 197764,030612946; 214393,040046371; 240887,192920685;
5; 195028,353122711; 209267,99533054; 231778,35736084;
6; 191306,368289948; 200492,764378422; 219658,910358429;
7; 187153,418151855; 196005,146628422; 206733,136875153;
8; 186353,912479401; 193952,210026876; 206507,609622955;
9; 180579,685604095; 191368,058003124; 204098,521030426;
10; 178861,617218018; 188206,608507111; 203928,910495758;
11; 177076,011806488; 186221,669265535; 201180,241336823;
12; 174276,547054291; 183297,63591748; 199106,095584869;
13; 167753,17999649; 180677,384606375; 194193,050662994;
14; 165643,583286285; 177378,396001492; 192360,131244659;
15; 163954,848083496; 171229,303475777; 186395,314151764;
16; 162633,436191559; 168783,243895699; 183519,302814484;
17; 160592,165317535; 166615,657969572; 180680,048069;
18; 157293,604587555; 165258,113221111; 178141,647983551;
19; 153076,633304596; 162867,802617096; 175242,815219879;
20; 144718,8019104; 159620,786720615; 176454,203159332;
21; 144718,8019104; 155757,656977612; 173922,616268158;
22; 142252,274963379; 152967,420901491; 165402,338165283;
23; 140432,408584595; 148854,13106498; 162260,972061157;
24; 138012,599395752; 145955,648176374; 159538,70652771;
25; 135440,827850342; 144155,729660561; 157334,86428833;
26; 135411,202774048; 142483,155021469; 154963,387195587;
27; 134453,479751587; 140908,177828606; 151924,436313629;
28; 132095,164031982; 138943,334106855; 151336,948669434;
29; 131119,606231689; 137386,224870564; 153814,197235107;
30; 130499,684539795; 136074,882123615; 147217,760318756;
31; 129358,450775146; 134827,220578609; 145365,920806885;
32; 127608,162872314; 133842,754843647; 148705,602416992;
33; 127011,393287659; 132997,736521183; 148097,948822021;
34; 125780,135627747; 131992,689183907; 144836,541725159;
35; 124008,10080719; 130418,89588324; 144123,414978027;
36; 124008,10080719; 129415,165167017; 142509,221118927;
37; 121361,987663269; 127169,759843714; 139016,862037659;
38; 120630,31577301; 126413,89442519; 137437,690681458;
39; 119389,230735779; 124949,224909718; 136441,153015137;
40; 118529,277336121; 123586,444272461; 138338,026832581;
41; 117794,303916931; 122498,40838389; 133800,949699402;
42; 117165,730552673; 121619,688461288; 132265,745449066;
43; 116337,831718445; 120911,05302643; 133550,099014282;
44; 114001,066368103; 120671,520649017; 134355,511962891;
45; 114001,066368103; 119986,87559408; 132913,931533813;
46; 112725,31476593; 118881,656450588; 131890,139335632;
47; 111703,733848572; 116507,781427326; 131590,913352966;
48; 110978,368415833; 115684,1581567; 124231,825515747;
49; 110397,485664368; 114970,128591713; 126376,029380798;
50; 109236,219978333; 114186,722890034; 124271,747932434;
51; 109236,219978333; 113655,180362362; 124586,112724304;
52; 107768,683052063; 112869,914916359; 123704,236198425;
53; 106488,037986755; 111843,365908745; 123863,242637634;
54; 105775,333595276; 110460,712260921; 120138,054466248;
55; 105327,132255554; 109854,743803947; 119669,19052887;
56; 104145,243293762; 109188,785071728; 120100,000652313;
57; 103545,193565369; 108520,237397617; 118984,134162903;
58; 103545,193565369; 108144,941708733; 118490,13495636;
59; 101492,945297241; 106858,628012543; 119589,312721252;
60; 101492,945297241; 106490,589003002; 119566,739559174;
61; 100676,192855835; 105981,604471842; 116780,931972504;
62; 99364,1938018799; 105619,950354965; 117914,13879776;
63; 99364,1938018799; 103226,523885733; 115287,039516449;
64; 98843,4401397705; 102608,348897165; 110249,555511475;
65; 97759,5567779541; 102427,36063372; 112421,610794067;
66; 96955,3509674072; 100794,158427122; 110116,615955353;
67; 96479,88331604; 100656,749036774; 110778,507740021;
68; 95854,7003555298; 99805,5832058296; 110220,520965576;
69; 95118,7565422058; 98421,1104900742; 110818,705474854;
70; 94445,0675964355; 98013,694725502; 108403,549728394;
71; 94053,0997467041; 97772,2500191803; 106968,804641724;
72; 93626,067779541; 97189,3113859024; 106809,132965088;
73; 92763,2089157104; 96861,4060095463; 106449,779872894;
74; 92763,2089157104; 96897,444758194; 106857,110824585;
75; 91186,5827636719; 95940,7322306919; 107236,656219482;
76; 91186,5827636719; 95315,7610617523; 106981,580028534;
77; 90309,3251495361; 94417,7501302643; 106060,183368683;
78; 89843,0520324707; 93289,29341642; 105422,24937439;
79; 89139,0173492432; 92287,0087429199; 101964,876861572;
80; 88253,1337013245; 91890,5040417366; 102321,46925354;
81; 87940,6687164307; 91881,9905480728; 101342,029911041;
82; 87063,4111022949; 90873,8655191727; 102565,320129395;
83; 86667,5916595459; 89154,815184372; 97760,8896331787;
84; 85752,7183532715; 88400,0049774208; 97687,631061554;
85; 85307,0875244141; 88192,7086179428; 97491,6846466064;
86; 84821,8608093262; 88220,7034275723; 97899,9928436279;
87; 84319,3997802734; 88183,4471080208; 98681,0816040039;
88; 83352,2654724121; 87396,3008376007; 98083,6525115967;
89; 82966,6661682129; 86891,3067500381; 98041,8517494202;
90; 82750,5615615845; 86975,8335170403; 98154,0580749512;
91; 81755,6679992676; 86315,6074492493; 96287,5697021484;
92; 81755,6679992676; 85392,8023102531; 95582,6703529358;
93; 81618,0328674316; 85277,1555077209; 96829,5115203857;
