PopSize: 1000 MutationProb: 0,4 CrossoverProb: 0,7 GenCount: 650 Tour: 16; Best; Avg; Worst;
1; 220928,022171021; 242889,512508131; 267784,156509399;
2; 212149,955917358; 231421,789383524; 259879,680145264;
3; 198068,2862854; 222925,368348598; 247113,545669556;
4; 198068,2862854; 216025,525172699; 246615,87991333;
5; 189771,26410675; 207307,263955238; 239803,96497345;
6; 185773,128860474; 200468,825722075; 228702,289909363;
7; 181618,547798157; 197078,796274113; 221218,816139221;
8; 178946,108139038; 190964,954304192; 206654,401107788;
9; 175167,038917542; 186543,92796694; 202247,85459137;
10; 169718,013496399; 181694,559106174; 199101,232177734;
11; 165758,340049744; 177127,982311016; 192180,991104126;
12; 164964,072570801; 173532,243018362; 187294,673591614;
13; 163173,585586548; 170604,59747665; 185328,332298279;
14; 158810,027297974; 167856,094542583; 183660,659980774;
15; 155891,377151489; 164783,509874895; 180471,685951233;
16; 154360,637260437; 162029,069886555; 175085,687347412;
17; 151236,745368958; 159169,68849209; 171635,503929138;
18; 149098,366744995; 157327,024511768; 169399,901779175;
19; 146405,629878998; 154190,357963264; 166082,290077209;
20; 144404,070178986; 152891,351003883; 165384,997909546;
21; 143137,032222748; 151376,955916187; 166554,42578125;
22; 142210,056293488; 149079,455305767; 163517,166656494;
23; 140833,381427765; 147115,220278133; 158908,314506531;
24; 138921,123981476; 145675,899509159; 157198,240596771;
25; 137178,295368195; 143926,293827225; 154906,403358459;
26; 136543,770526886; 142497,730407719; 152562,964412689;
27; 135821,676654816; 141202,233480907; 152969,19058609;
28; 133452,91437149; 140116,404810215; 153639,812000275;
29; 131832,919193268; 138736,006918489; 152710,387058258;
30; 131257,444446564; 136192,157984764; 149514,355335236;
31; 129602,792194366; 135953,879756367; 147964,677536011;
32; 129602,792194366; 135457,930661623; 152967,704608917;
33; 128246,466854095; 134343,034104595; 149127,405284882;
34; 126670,074581146; 132670,000148823; 148073,286258698;
35; 125109,619609833; 130644,588074362; 147715,06886673;
36; 123914,234127045; 129717,055532162; 139618,328449249;
37; 123570,202190399; 128700,890083591; 139765,11044693;
38; 122695,708095551; 127878,635371998; 138176,278240204;
39; 122221,240459442; 126958,165025139; 141057,865276337;
40; 121060,847614288; 126312,838451666; 139826,87922287;
41; 120489,488231659; 125933,846686031; 140051,443935394;
42; 118792,974781036; 125336,419059025; 141003,045604706;
43; 117562,865833282; 124719,381918941; 139738,395671844;
44; 116396,334869385; 122686,786704506; 138891,865398407;
45; 115916,356281281; 122159,141671249; 134749,894992828;
46; 115087,258537292; 120722,35896825; 133665,779109955;
47; 114446,530914307; 119269,125579205; 133459,786724091;
48; 113292,705436707; 118465,016917616; 131882,806972504;
49; 112607,740447998; 117559,229885082; 133037,644741058;
50; 111933,700248718; 117268,914058533; 132008,876777649;
51; 110897,94732666; 115146,81533783; 130263,82793045;
52; 109098,843978882; 114900,908107414; 125102,845672607;
53; 109098,843978882; 114476,558017038; 130533,835662842;
54; 105628,758811951; 113805,894756008; 128313,160575867;
55; 105628,758811951; 112663,443006985; 126292,008293152;
56; 105268,297325134; 111276,46610519; 124292,629360199;
57; 104550,736351013; 108973,496225121; 121368,957756042;
58; 102765,882347107; 107366,369170717; 118671,353263855;
59; 102665,38860321; 107116,907129505; 117662,228996277;
60; 100918,869316101; 107221,646153307; 119397,82660675;
61; 99395,8743209839; 106304,658221363; 117553,246086121;
62; 97758,5127792358; 105094,923365768; 116622,861442566;
63; 97758,5127792358; 103877,622019682; 113923,90165329;
64; 95596,0331954956; 102119,449280457; 111938,786231995;
65; 95596,0331954956; 100854,614927639; 112159,526054382;
66; 95578,12084198; 99614,8344435329; 111770,48311615;
67; 94617,494682312; 99010,2837502327; 110392,599773407;
68; 93713,8634262085; 97442,434207901; 106915,865692139;
69; 92529,3417205811; 97495,7107687035; 112396,223777771;
70; 92276,781211853; 96193,2301385422; 106132,992675781;
71; 92175,9084396362; 95736,2928783112; 106248,853164673;
72; 90872,2799301147; 95627,3244889011; 105863,999443054;
73; 90872,2799301147; 95282,5911253815; 108789,842124939;
74; 89983,128868103; 95039,8243105717; 106943,870262146;
75; 89737,3085021973; 94222,4734709702; 104455,415374756;
76; 89133,6263427734; 93028,3482186165; 103479,504875183;
77; 88029,4787750244; 91851,632521553; 101475,413208008;
78; 87692,8083648682; 91589,2945110664; 102519,346839905;
79; 86588,6607971191; 90485,6668723717; 105272,029857635;
80; 85205,8908309937; 89330,3005711555; 99922,2406539917;
81; 85205,8908309937; 89137,5042420425; 98108,7822036743;
82; 83327,2212905884; 88607,5963020916; 98993,0907859802;
83; 83327,2212905884; 88249,0620956879; 99884,8075942993;
84; 82563,6929702759; 87282,2749516258; 99134,4180297852;
85; 82429,4593963623; 86130,0183551712; 96814,0551147461;
86; 81729,4347076416; 84746,750023571; 93881,851272583;
87; 80628,6696853638; 85107,7575711498; 95455,0399284363;
88; 80628,6696853638; 84954,7056069488; 93974,3513679504;
89; 80616,1212692261; 84765,4145943527; 96803,6637268066;
90; 79031,8653106689; 84324,3422754212; 95501,1397018433;
91; 78746,1267242432; 82321,5081091518; 93436,6728363037;
92; 78206,9952011108; 82155,7170407448; 92186,1277694702;
93; 77827,6888885498; 81075,5845945511; 92202,3573074341;
94; 77613,2294769287; 81353,4537119904; 92493,5883598328;
95; 77496,0111312866; 81351,3410557251; 93270,9024810791;
96; 76050,1498565674; 81025,6848919888; 92343,6066131592;
97; 76050,1498565674; 80835,2973517399; 91221,8774108887;
98; 75995,6283721924; 80668,120472374; 91658,4747047424;
99; 74979,9810028076; 79404,8874140892; 89996,3801651001;
100; 74979,9810028076; 77069,4994718933; 83938,0379257202;
101; 74736,7165679932; 78028,5281158848; 88548,9173736572;
102; 74176,1228485107; 77685,9043336487; 89297,8855361938;
103; 73812,7531585693; 76311,9493625717; 85833,1197738647;
104; 73812,7531585693; 76836,4782717323; 87668,6564826965;
105; 73303,5982971191; 76803,1044035568; 87252,0529632568;
106; 72861,8217926025; 76338,8911171131; 85823,8452453613;
107; 72656,9344940186; 75365,0361469955; 87728,221824646;
108; 72119,7978210449; 75683,9121991043; 86635,1409797668;
109; 71587,2791900635; 75773,2598882484; 87149,9051971436;
110; 71587,2791900635; 75782,6175827103; 87133,0207214355;
111; 70818,4611206055; 74362,3875007668; 86681,9826202393;
112; 70161,5842895508; 73198,8374322205; 82696,7339172363;
113; 68814,9109611511; 72325,4154810638; 83450,8140945435;
114; 68754,3459281921; 71772,0488840103; 81091,9470481873;
115; 68092,0371055603; 71541,5019698601; 82678,9395103455;
116; 67776,8176994324; 70604,7690220528; 80562,4344291687;
117; 67494,1588859558; 69706,2505467396; 78804,8407859802;
118; 67139,1398735046; 69918,6038083725; 79287,4350395203;
119; 67072,6938285828; 69974,9266091747; 81489,6639518738;
120; 66245,1360054016; 69289,6655524483; 79616,7102088928;
121; 65260,1845588684; 69311,8682893066; 80128,9675636292;
122; 65260,1845588684; 69471,0497693329; 78570,3802833557;
123; 65260,1845588684; 68474,557021059; 80503,5395088196;
124; 64623,6366157532; 67565,8005106754; 77421,0800971985;
125; 64623,6366157532; 66258,2437484016; 72913,5351524353;
126; 63564,70129776; 66233,5878226623; 72450,0795097351;
127; 63564,70129776; 66051,6547677784; 75472,7498664856;
128; 63158,7911567688; 66049,4888515873; 76925,4114875793;
129; 63158,7911567688; 65646,1910861893; 75860,2198143005;
130; 62916,0392494202; 65503,4103259811; 76385,8929100037;
131; 62601,2516593933; 64772,3264028244; 76835,1191940308;
132; 62382,3785552979; 65383,1266306343; 75855,2265052795;
133; 62018,7773780823; 65784,937720665; 74729,7741889954;
134; 62018,7773780823; 65333,1983316002; 76206,0875320435;
135; 61532,9891853333; 64615,7612548199; 75036,83360672;
136; 61332,8830986023; 64352,6097644558; 74343,4660987854;
137; 60680,4683418274; 64219,4066869755; 74148,998714447;
138; 60680,4683418274; 63240,093254427; 74612,3154182434;
139; 60113,4110679626; 62589,3779132118; 74875,6784896851;
140; 60113,4110679626; 63138,1550391884; 73521,6124839783;
141; 59863,5530662537; 63440,0962675381; 74368,4081916809;
142; 59771,9628868103; 63003,3809909496; 73993,8901100159;
143; 58783,5607566834; 61916,855319355; 71372,4479026794;
144; 58783,5607566834; 62505,4104945145; 74967,3845252991;
145; 58783,5607566834; 62432,1463700447; 73310,599773407;
146; 57853,0804405212; 61188,5812885246; 72814,8767662048;
147; 57853,0804405212; 59967,2978318749; 67611,0330047607;
148; 57569,7114830017; 60593,1729844418; 72476,6838722229;
149; 57354,9494056702; 60353,9631331081; 70827,0396537781;
150; 57335,3941917419; 58974,1468180943; 65537,2866172791;
151; 57092,7006797791; 59663,2158226814; 70682,8756752014;
152; 56878,4098243713; 60058,0370400581; 69081,4843940735;
153; 56627,2042808533; 60260,1062351608; 71389,7401695251;
154; 56488,6547813416; 59301,3000262871; 69522,7728996277;
155; 56380,0866203308; 59892,6649787102; 69752,2701377869;
156; 56329,6873130798; 58432,0894451179; 68332,736530304;
157; 55635,2919158936; 59240,5570746536; 69977,400478363;
158; 55001,9356498718; 59588,8773771858; 70146,4511985779;
159; 55001,9356498718; 58566,8830242996; 69264,707950592;
160; 54699,0296440125; 56992,6012837887; 65601,0853385925;
161; 54553,5074882507; 56975,5603830185; 67052,0244102478;
162; 54541,4649925232; 56556,3309773521; 67217,1821708679;
163; 54061,8364067078; 56798,5010878677; 67456,0794563293;
164; 54044,3526268005; 57709,8845558834; 68123,4096946716;
165; 53484,1796073914; 57293,7866486797; 67771,1356163025;
166; 53234,8126945496; 56451,972276577; 66172,4576835632;
167; 52980,9888420105; 55597,8323725357; 65067,9207496643;
168; 52831,7381401062; 56090,4095485077; 66459,2990531921;
169; 52212,6725349426; 55895,6515953045; 67082,1143302917;
170; 52212,6725349426; 55844,6413400326; 66498,9286727905;
171; 52055,9770011902; 55546,9614654732; 65802,7375907898;
172; 51595,1346855164; 55501,5620573463; 69348,1627159119;
173; 51069,5217781067; 54552,5963486099; 68878,9351387024;
174; 50977,8658485413; 55217,5713967876; 66585,086933136;
175; 50794,0148658752; 53711,7716394005; 64678,392742157;
176; 50560,3669166565; 52702,2723822727; 59698,115688324;
177; 50284,860004425; 52407,7866546822; 62394,8409309387;
178; 50100,4604530334; 52113,2922143536; 60840,1582145691;
179; 49825,5695419312; 51956,0752937527; 65026,1545906067;
180; 49724,4241123199; 51605,7180214481; 59103,4768409729;
181; 49724,4241123199; 51686,8721548595; 62414,3708820343;
182; 49254,3603954315; 51409,7302462349; 61201,8369522095;
183; 49136,4505558014; 51080,5586238174; 59178,6921024323;
184; 48851,2462596893; 51017,7802226925; 61652,8241672516;
185; 48851,2462596893; 50792,8574766483; 61386,932100296;
186; 48792,1195812225; 51739,4362092876; 62445,2397899628;
187; 48540,2927799225; 51459,7344410763; 61573,1310253143;
188; 48540,2927799225; 52114,5730723209; 63412,5027675629;
189; 47891,6558818817; 50836,899704752; 62458,5251026154;
190; 47891,6558818817; 51141,9403560619; 63410,2347736359;
191; 47891,6558818817; 50381,0090224648; 61937,4883441925;
192; 47675,1733989716; 51001,1995184593; 62932,5146312714;
193; 47621,644285202; 49586,2550074272; 61180,4556102753;
194; 46815,9044475555; 50282,0251306896; 61933,5752315521;
195; 46815,9044475555; 50915,0162227898; 61734,0198116302;
196; 46815,9044475555; 51061,6218749104; 61616,5551776886;
197; 46478,8827190399; 50162,7140939446; 60159,2954330444;
198; 46478,8827190399; 48547,8914249496; 59363,1775798798;
199; 46328,6098613739; 48331,6568458862; 58412,2682361603;
200; 46255,5504131317; 48566,9994732075; 59322,6447277069;
201; 46150,4574871063; 47605,2521417885; 55844,2941112518;
202; 46150,4574871063; 48572,2824227791; 59682,6193218231;
203; 45944,1951274872; 49059,4290282974; 59149,1295490265;
204; 45796,6682415009; 47704,6901565609; 59558,9966945648;
205; 45796,6682415009; 47352,559698555; 59680,637342453;
206; 45559,256772995; 47270,6123782482; 57770,1815319061;
207; 45339,1767101288; 47104,9644725113; 57782,3006305695;
208; 45339,1767101288; 47378,0915841141; 58765,8581829071;
209; 45270,802526474; 48145,2852209988; 58754,1779918671;
210; 44816,8342418671; 47153,9986589375; 57605,9510250092;
211; 44816,8342418671; 47500,3772837639; 58623,6303539276;
212; 44506,2449169159; 48028,3221073971; 57472,0006999969;
213; 44210,7217311859; 47669,5231390591; 58631,5331554413;
214; 44210,7217311859; 45775,1925022793; 53438,6378612518;
215; 43333,4013805389; 45638,5376634293; 51930,1980113983;
216; 43333,4013805389; 45557,119363018; 57565,2301387787;
217; 43333,4013805389; 45781,2385808182; 54717,9848651886;
218; 43333,4013805389; 46249,471616024; 56619,0653438568;
219; 43113,2827892303; 45937,7601948071; 55601,3485202789;
220; 43113,2827892303; 45064,7352095451; 55803,8481273651;
221; 43113,2827892303; 46214,0699169502; 56383,8215332031;
222; 42910,5829296112; 46350,3006109676; 57363,6679668427;
223; 42866,4559459686; 45112,0234928055; 56648,860250473;
224; 42859,3425121307; 45132,3952605686; 56784,154882431;
225; 42644,5488262177; 46300,6960921745; 58347,742307663;
226; 42381,0216503143; 45880,2712176456; 59035,9843425751;
227; 42381,0216503143; 44490,4301914692; 54779,4462795258;
228; 42179,2334403992; 44577,7254088593; 55882,7049217224;
229; 42168,2357311249; 45497,240108736; 55936,6907024384;
230; 42119,2959880829; 44448,329062645; 56178,3724060059;
231; 41902,9811153412; 44830,0211626625; 55042,7108974457;
232; 41902,9811153412; 45255,4604045525; 55654,7951183319;
233; 41859,1810207367; 45201,1306006165; 56023,5141429901;
234; 41694,6707057953; 44654,2965153236; 54413,4972896576;
235; 41664,483953476; 43700,507649519; 53854,2273082733;
236; 41549,9815196991; 44475,7544151516; 54574,5979747772;
237; 41536,7541713715; 44593,3987800102; 55743,0891857147;
238; 41402,7582912445; 43519,7896426525; 55437,0661220551;
239; 41312,7637958527; 43829,1191950912; 54257,8455486298;
240; 41184,1332302094; 43756,1244381084; 54296,6367588043;
241; 41033,4307231903; 43979,1127878132; 54443,8090572357;
242; 41033,4307231903; 44048,7206996212; 54830,8921108246;
243; 40994,3190288544; 43642,749866581; 54496,4081783295;
244; 40810,1341609955; 44056,8719527988; 54141,4521999359;
245; 40810,1341609955; 43956,1989622994; 55447,1698741913;
246; 40595,4505519867; 43528,2016673031; 54576,7775020599;
247; 40595,4505519867; 42547,8595007534; 53844,6634654999;
248; 40452,7283687592; 43403,6801845036; 54172,9654369354;
249; 40452,7283687592; 41888,2515125561; 51235,6753444672;
250; 40452,7283687592; 42715,109327383; 53804,9579677582;
251; 40047,1868953705; 43246,8272894783; 53121,4726467133;
252; 39861,1026821136; 42663,6346453552; 53863,3120250702;
253; 39861,1026821136; 43218,9709730816; 53557,685842514;
254; 39861,1026821136; 43207,8699296646; 53561,491563797;
255; 39519,8924922943; 41345,2430802841; 52774,1479473114;
256; 39519,8924922943; 41207,833129179; 52134,2854976654;
257; 39031,9722652435; 41329,6232820015; 50299,0951595306;
258; 39031,9722652435; 41889,9242985973; 53362,3237133026;
259; 38982,04413414; 41586,3772384853; 51639,4926967621;
260; 38982,04413414; 41666,5628057499; 53113,8267650604;
261; 38982,04413414; 41464,1943789177; 52572,914144516;
262; 38865,6953639984; 40815,5469885921; 51080,1140499115;
263; 38763,4190731049; 40474,3739957333; 51979,5622081757;
264; 38588,9224300385; 41397,6053747044; 51314,0530757904;
265; 38588,9224300385; 41783,7962493954; 53118,0084514618;
266; 38588,9224300385; 40585,9111753979; 51985,1636295319;
267; 38448,3807582855; 40694,06963801; 50671,5516872406;
268; 38448,3807582855; 39970,6186525326; 47305,7363491058;
269; 38448,3807582855; 40362,3906392117; 51318,34441185;
270; 38418,0790157318; 41134,5812862167; 52362,4874019623;
271; 38418,0790157318; 41052,1971126366; 50970,7129116058;
272; 38180,9837856293; 40337,1473181267; 52646,5230617523;
273; 38112,4836940765; 40955,0057006416; 52757,0710697174;
274; 38112,4836940765; 41361,1755907097; 52530,9184322357;
275; 37947,4521389008; 41339,6617229938; 52000,360578537;
276; 37827,0813655853; 40062,7674436626; 51600,029302597;
277; 37827,0813655853; 39754,4352346306; 49871,6931209564;
278; 37827,0813655853; 39671,9262918072; 51663,8341503143;
279; 37827,0813655853; 40073,7374080086; 51075,9104785919;
280; 37557,3731899261; 39887,8986834164; 52064,1870136261;
281; 37557,3731899261; 39222,3661908112; 48794,1455059052;
282; 37557,3731899261; 39490,4177768154; 49456,3919887543;
283; 37407,4619960785; 39652,1260003147; 48244,7175655365;
284; 37390,378988266; 38919,850430603; 47443,0363864899;
