PopSize: 1000 MutationProb: 0,4 CrossoverProb: 0,7 GenCount: 650 Tour: 16; Best; Avg; Worst;
1; 209214,42376709; 243028,472384533; 271899,875442505;
2; 201265,381454468; 227865,809572737; 255912,426383972;
3; 185240,834503174; 211521,603218712; 236986,854759216;
4; 181128,123382568; 202938,419225592; 224320,780708313;
5; 175395,337738037; 188643,635177353; 207948,119232178;
6; 175395,337738037; 182964,445513882; 195570,665878296;
7; 170120,667709351; 179846,161327755; 193013,607147217;
8; 167726,376281738; 176392,688382122; 188395,356063843;
9; 161701,437156677; 172862,749089878; 183586,28515625;
10; 158416,826805115; 170010,868300831; 182717,175888062;
11; 155290,011741638; 164106,560967453; 182615,309310913;
12; 153531,940971375; 161181,712252527; 172395,763038635;
13; 150381,521110535; 158624,349268398; 170837,051933289;
14; 146322,186958313; 156074,956950949; 166899,053230286;
15; 141673,824745178; 153857,572927368; 164954,316764832;
16; 139374,234466553; 150624,10583707; 164434,103874207;
17; 136044,812797546; 144558,907803089; 157545,857093811;
18; 136044,812797546; 142882,883520098; 156183,570808411;
19; 134016,562049866; 141539,625029083; 155142,425117493;
20; 131904,526268005; 139076,795936836; 155032,036026001;
21; 131904,526268005; 137539,375113289; 155363,682350159;
22; 129420,475791931; 136538,127401455; 147066,971214294;
23; 128940,067527771; 134493,146920033; 149206,296333313;
24; 126376,729301453; 132320,39196629; 142064,785011292;
25; 126376,729301453; 130957,265365065; 140143,439277649;
26; 122796,88860321; 130626,513758202; 147453,58959198;
27; 122796,88860321; 128834,167483261; 142546,005775452;
28; 121565,493881226; 127089,737515659; 139679,136772156;
29; 119508,510635376; 125348,987711933; 140143,554069519;
30; 119508,510635376; 123981,472104618; 135663,513771057;
31; 118063,457321167; 123424,953288593; 136301,377326965;
32; 117318,541900635; 122556,011827133; 135206,100547791;
33; 114902,468475342; 121091,271093857; 132687,024673462;
34; 114824,813644409; 119060,544060116; 129078,940505981;
35; 112830,763839722; 117369,818601597; 130539,254417419;
36; 111988,691299438; 116925,668475346; 129209,858688354;
37; 111404,813781738; 116515,256398579; 126086,997001648;
38; 110255,493484497; 115122,22770155; 125833,239700317;
39; 108682,952033997; 114584,884911491; 125412,022567749;
40; 107727,005752563; 113197,285241325; 124693,98928833;
41; 106525,125679016; 112197,079904331; 122876,644729614;
42; 106008,930343628; 110311,544114342; 121154,363967896;
43; 104388,325569153; 109429,54263406; 120689,967330933;
44; 102914,555679321; 107836,281958916; 118599,36366272;
45; 101292,341560364; 106266,149927292; 118024,794677734;
46; 100877,271408081; 105119,906031693; 117323,645462036;
47; 99794,485534668; 103656,953864334; 112299,496871948;
48; 99180,8647232056; 103112,853081162; 114503,123672485;
49; 98398,9163894653; 103190,564145081; 113426,68952179;
50; 96752,5792312622; 102269,868145325; 116066,918952942;
51; 96133,3787460327; 100546,067489143; 112832,469314575;
52; 95401,349937439; 99479,3668710518; 113102,363861084;
53; 93965,8031692505; 97912,5503180218; 108926,314300537;
54; 93965,8031692505; 98027,8517941742; 111209,28969574;
55; 92664,896446228; 97461,7262020893; 111176,271781921;
56; 92155,8805465698; 95433,9233959885; 106338,952461243;
57; 91443,9131393433; 94752,227112318; 106418,72290802;
58; 90880,899055481; 94537,3413294296; 104187,121871948;
59; 89589,2472763062; 94840,4144497795; 103644,589271545;
60; 89589,2472763062; 94402,0434810066; 106581,647201538;
61; 88348,0733261108; 93837,0166520901; 105226,269645691;
62; 88348,0733261108; 93085,7686553135; 104382,65801239;
63; 87710,3800544739; 91334,3526065941; 104467,589996338;
64; 87052,4457015991; 91289,0519158173; 102643,272331238;
65; 86861,3307266235; 90589,1677099991; 101171,550128937;
66; 86517,983379364; 89690,400474205; 99167,3576393127;
67; 85983,7436447144; 90058,8350752525; 103849,487442017;
68; 85101,9566726685; 89715,1013381157; 102164,686927795;
69; 84109,567741394; 89488,981828989; 102437,025474548;
70; 84033,0879135132; 88332,0245121384; 99987,6018753052;
71; 83724,697303772; 86024,7852330284; 93915,7991714478;
72; 82455,4429855347; 85755,5384211044; 95754,5806350708;
73; 82455,4429855347; 85387,7021554585; 96444,7545547485;
74; 81677,670173645; 85238,2212307281; 95944,2253112793;
75; 81677,670173645; 84904,719923851; 94514,630279541;
76; 81213,1052322388; 83411,3179030609; 91561,0201644897;
77; 81024,6673355103; 83560,6369654846; 94537,4299545288;
78; 80216,4788284302; 84250,2073026905; 94749,8093032837;
79; 79245,1440734863; 83825,020747673; 95576,0955734253;
80; 79182,7504348755; 83275,713684639; 93103,7087936401;
81; 78069,5438842773; 82989,9883550968; 94979,5285263062;
82; 78069,5438842773; 82371,1620656776; 92951,2805404663;
83; 76290,0206222534; 81651,6655880203; 91549,4772186279;
84; 76290,0206222534; 81155,3390618668; 94991,6654129028;
85; 75569,0291366577; 79205,6754826107; 88961,1235046387;
86; 75448,1906929016; 78363,1818412437; 89873,2048950195;
87; 75129,4419784546; 77384,4955444031; 87007,1280899048;
88; 74589,4990119934; 77789,9432355499; 88587,6292304993;
89; 74589,4990119934; 77739,0357470303; 88707,259765625;
90; 73829,552646637; 77993,4727230148; 90062,8263130188;
91; 73829,552646637; 77587,0452485619; 91656,4924201965;
92; 73827,582660675; 76632,2372402268; 87646,050617218;
93; 72965,0539283752; 75958,5225536613; 86695,0143013;
